Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09101,14.56022834777832,14.56022834777832,14.56022834777832,14.56022834777832,0.0,0.0,3.282536268234253,3.282536268234253,3.282536268234253,3.282536268234253,0.0,0.0,2.184798002243042,1.0977379083633423,2.184798002243042,1.0977379083633423,2.184798002243042,1.0977379083633423,2.184798002243042,1.0977379083633423,0.0,0.0,0.0,0.0,
hsa:09101_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09102,24.119083404541016,24.119083404541016,24.119083404541016,24.119083404541016,0.0,0.0,7.179325103759766,7.179325103759766,7.179325103759766,7.179325103759766,0.0,0.0,2.843923807144165,4.33540153503418,2.843923807144165,4.33540153503418,2.843923807144165,4.33540153503418,2.843923807144165,4.33540153503418,0.0,0.0,0.0,0.0,
hsa:09102_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09103,19.670970916748047,19.670970916748047,19.670970916748047,19.670970916748047,0.0,0.0,16.76153564453125,16.76153564453125,16.76153564453125,16.76153564453125,0.0,0.0,7.871873378753662,8.889662742614746,7.871873378753662,8.889662742614746,7.871873378753662,8.889662742614746,7.871873378753662,8.889662742614746,0.0,0.0,0.0,0.0,
hsa:09103_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09104,15.086220741271973,15.086220741271973,15.086220741271973,15.086220741271973,0.0,0.0,11.61627197265625,11.61627197265625,11.61627197265625,11.61627197265625,0.0,0.0,5.380971908569336,6.235300540924072,5.380971908569336,6.235300540924072,5.380971908569336,6.235300540924072,5.380971908569336,6.235300540924072,0.0,0.0,0.0,0.0,
hsa:09104_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09105,14.409873008728027,14.409873008728027,14.409873008728027,14.409873008728027,0.0,0.0,8.281957626342773,8.281957626342773,8.281957626342773,8.281957626342773,0.0,0.0,3.841034173965454,4.440922260284424,3.841034173965454,4.440922260284424,3.841034173965454,4.440922260284424,3.841034173965454,4.440922260284424,0.0,0.0,0.0,0.0,
hsa:09105_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09106,18.736793518066406,18.736793518066406,18.736793518066406,18.736793518066406,0.0,0.0,-5.316755771636963,-5.316755771636963,-5.316755771636963,-5.316755771636963,0.0,0.0,-2.1875486373901367,-3.1292076110839844,-2.1875486373901367,-3.1292076110839844,-2.1875486373901367,-3.1292076110839844,-2.1875486373901367,-3.1292076110839844,0.0,0.0,0.0,0.0,
hsa:09106_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09107,11.15362548828125,11.15362548828125,11.15362548828125,11.15362548828125,0.0,0.0,8.544008255004883,8.544008255004883,8.544008255004883,8.544008255004883,0.0,0.0,4.325582027435303,4.21842622756958,4.325582027435303,4.21842622756958,4.325582027435303,4.21842622756958,4.325582027435303,4.21842622756958,0.0,0.0,0.0,0.0,
hsa:09107_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09108,15.279576301574707,15.279576301574707,15.279576301574707,15.279576301574707,0.0,0.0,4.890048980712891,4.890048980712891,4.890048980712891,4.890048980712891,0.0,0.0,2.422679901123047,2.4673686027526855,2.422679901123047,2.4673686027526855,2.422679901123047,2.4673686027526855,2.422679901123047,2.4673686027526855,0.0,0.0,0.0,0.0,
hsa:09108_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09109,1.6723878383636475,1.6723878383636475,1.6723878383636475,1.6723878383636475,0.0,0.0,-0.6061785817146301,-0.6061785817146301,-0.6061785817146301,-0.6061785817146301,0.0,0.0,-0.25269901752471924,-0.3534795939922333,-0.25269901752471924,-0.3534795939922333,-0.25269901752471924,-0.3534795939922333,-0.25269901752471924,-0.3534795939922333,0.0,0.0,0.0,0.0,
hsa:09109_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09110,3.8446786403656006,3.8446786403656006,3.8446786403656006,3.8446786403656006,0.0,0.0,-1.0887371301651,-1.0887371301651,-1.0887371301651,-1.0887371301651,0.0,0.0,-0.6298174858093262,-0.4589197039604187,-0.6298174858093262,-0.4589197039604187,-0.6298174858093262,-0.4589197039604187,-0.6298174858093262,-0.4589197039604187,0.0,0.0,0.0,0.0,
hsa:09110_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09111,8.49232006072998,8.49232006072998,8.49232006072998,8.49232006072998,0.0,0.0,5.825883388519287,5.825883388519287,5.825883388519287,5.825883388519287,0.0,0.0,2.9181137084960938,2.907769203186035,2.9181137084960938,2.907769203186035,2.9181137084960938,2.907769203186035,2.9181137084960938,2.907769203186035,0.0,0.0,0.0,0.0,
hsa:09111_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09112,0.4583154618740082,0.4583154618740082,0.4583154618740082,0.4583154618740082,0.0,0.0,-0.043489061295986176,-0.043489061295986176,-0.043489061295986176,-0.043489061295986176,0.0,0.0,0.023722590878605843,-0.06721165031194687,0.023722590878605843,-0.06721165031194687,0.023722590878605843,-0.06721165031194687,0.023722590878605843,-0.06721165031194687,0.0,0.0,0.0,0.0,
hsa:09112_residual,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.24595195055007935,0.0,0.0,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.24501946568489075,0.0,0.0,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.11590833216905594,0.1291111260652542,0.0,0.0,0.0,0.0,
hsa:09121,8.727736473083496,8.727736473083496,8.727736473083496,8.727736473083496,0.0,0.0,4.78027868270874,4.78027868270874,4.78027868270874,4.78027868270874,0.0,0.0,2.415750026702881,2.3645286560058594,2.415750026702881,2.3645286560058594,2.415750026702881,2.3645286560058594,2.415750026702881,2.3645286560058594,0.0,0.0,0.0,0.0,
hsa:09121_residual,0.6451136469841003,0.6451136469841003,0.6451136469841003,0.6451136469841003,0.0,0.0,0.6445749998092651,0.6445749998092651,0.6445749998092651,0.6445749998092651,0.0,0.0,0.3415514826774597,0.3030235469341278,0.3415514826774597,0.3030235469341278,0.3415514826774597,0.3030235469341278,0.3415514826774597,0.3030235469341278,0.0,0.0,0.0,0.0,
hsa:09122,67.42320251464844,67.42320251464844,67.42320251464844,67.42320251464844,0.0,0.0,67.42320251464844,67.42320251464844,67.42320251464844,67.42320251464844,0.0,0.0,31.645465850830078,35.777740478515625,31.645465850830078,35.777740478515625,31.645465850830078,35.777740478515625,31.645465850830078,35.777740478515625,0.0,0.0,0.0,0.0,
