Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09100,87.92446899414062,87.92446899414062,87.92446899414062,87.92446899414062,0.0,0.0,70.28421783447266,70.28421783447266,70.28421783447266,70.28421783447266,0.0,0.0,35.086002349853516,35.198219299316406,35.086002349853516,35.198219299316406,35.086002349853516,35.198219299316406,35.086002349853516,35.198219299316406,0.0,0.0,0.0,0.0,
hsa:09100_residual,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,0.0,0.0,0.0,0.0,
hsa:09120,148.22906494140625,148.22906494140625,148.22906494140625,148.22906494140625,0.0,0.0,100.43501281738281,100.43501281738281,100.43501281738281,100.43501281738281,0.0,0.0,50.30756378173828,50.12745666503906,50.30756378173828,50.12745666503906,50.30756378173828,50.12745666503906,50.30756378173828,50.12745666503906,0.0,0.0,0.0,0.0,
hsa:09120_residual,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,0.0,0.0,0.0,0.0,
hsa:09130,68.03307342529297,68.03307342529297,68.03307342529297,68.03307342529297,0.0,0.0,68.02290344238281,68.02290344238281,68.02290344238281,68.02290344238281,0.0,0.0,34.459415435791016,33.56348419189453,34.459415435791016,33.56348419189453,34.459415435791016,33.56348419189453,34.459415435791016,33.56348419189453,0.0,0.0,0.0,0.0,
hsa:09130_residual,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,0.0,0.0,0.0,0.0,
hsa:09140,36.095218658447266,36.095218658447266,36.095218658447266,36.095218658447266,0.0,0.0,33.93264389038086,33.93264389038086,33.93264389038086,33.93264389038086,0.0,0.0,16.20484733581543,17.72779655456543,16.20484733581543,17.72779655456543,16.20484733581543,17.72779655456543,16.20484733581543,17.72779655456543,0.0,0.0,0.0,0.0,
hsa:09140_residual,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,0.0,0.0,0.0,0.0,
hsa:09150,65.92745208740234,65.92745208740234,65.92745208740234,65.92745208740234,0.0,0.0,38.70842361450195,38.70842361450195,38.70842361450195,38.70842361450195,0.0,0.0,18.841524124145508,19.86689567565918,18.841524124145508,19.86689567565918,18.841524124145508,19.86689567565918,18.841524124145508,19.86689567565918,0.0,0.0,0.0,0.0,
hsa:09150_residual,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,0.0,0.0,0.0,0.0,
hsa:09160,148.863037109375,148.863037109375,148.863037109375,148.863037109375,0.0,0.0,148.863037109375,148.863037109375,148.863037109375,148.863037109375,0.0,0.0,74.94929504394531,73.9137191772461,74.94929504394531,73.9137191772461,74.94929504394531,73.9137191772461,74.94929504394531,73.9137191772461,0.0,0.0,0.0,0.0,
hsa:09160_residual,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,2.368726968765259,2.368726968765259,2.368726968765259,2.368726968765259,0.0,0.0,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,1.178112506866455,1.1906142234802246,0.0,0.0,0.0,0.0,
