Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:00010,1.2232320308685303,1.2232320308685303,1.2232320308685303,1.2232320308685303,0.0,0.0,0.3690556287765503,0.3690556287765503,0.3690556287765503,0.3690556287765503,0.0,0.0,0.3146757483482361,0.054379817098379135,0.3146757483482361,0.054379817098379135,0.3146757483482361,0.054379817098379135,0.3146757483482361,0.054379817098379135,0.0,0.0,0.0,0.0,
hsa:00010_residual,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.0,0.0,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.0,0.0,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.0,0.0,0.0,0.0,
hsa:00020,0.6351049542427063,0.6351049542427063,0.6351049542427063,0.6351049542427063,0.0,0.0,-0.0006285160779953003,-0.0006285160779953003,-0.0006285160779953003,-0.0006285160779953003,0.0,0.0,-0.03726760298013687,0.03663908317685127,-0.03726760298013687,0.03663908317685127,-0.03726760298013687,0.03663908317685127,-0.03726760298013687,0.03663908317685127,0.0,0.0,0.0,0.0,
hsa:00020_residual,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.0,0.0,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.0,0.0,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.0,0.0,0.0,0.0,
hsa:00030,3.288400650024414,3.288400650024414,3.288400650024414,3.288400650024414,0.0,0.0,0.2487325817346573,0.2487325817346573,0.2487325817346573,0.2487325817346573,0.0,0.0,0.19854263961315155,0.0501900240778923,0.19854263961315155,0.0501900240778923,0.19854263961315155,0.0501900240778923,0.19854263961315155,0.0501900240778923,0.0,0.0,0.0,0.0,
hsa:00030_residual,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.0,0.0,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.0,0.0,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.0,0.0,0.0,0.0,
hsa:00040,1.648249864578247,1.648249864578247,1.648249864578247,1.648249864578247,0.0,0.0,-0.02418738603591919,-0.02418738603591919,-0.02418738603591919,-0.02418738603591919,0.0,0.0,-0.08064744621515274,0.056460097432136536,-0.08064744621515274,0.056460097432136536,-0.08064744621515274,0.056460097432136536,-0.08064744621515274,0.056460097432136536,0.0,0.0,0.0,0.0,
hsa:00040_residual,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.0,0.0,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.0,0.0,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.0,0.0,0.0,0.0,
hsa:00051,2.4202077388763428,2.4202077388763428,2.4202077388763428,2.4202077388763428,0.0,0.0,-0.7125369310379028,-0.7125369310379028,-0.7125369310379028,-0.7125369310379028,0.0,0.0,-0.15444979071617126,-0.5580871105194092,-0.15444979071617126,-0.5580871105194092,-0.15444979071617126,-0.5580871105194092,-0.15444979071617126,-0.5580871105194092,0.0,0.0,0.0,0.0,
hsa:00051_residual,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.0,0.0,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.0,0.0,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.0,0.0,0.0,0.0,
hsa:00052,1.4202442169189453,1.4202442169189453,1.4202442169189453,1.4202442169189453,0.0,0.0,0.11388222873210907,0.11388222873210907,0.11388222873210907,0.11388222873210907,0.0,0.0,0.18679535388946533,-0.07291311770677567,0.18679535388946533,-0.07291311770677567,0.18679535388946533,-0.07291311770677567,0.18679535388946533,-0.07291311770677567,0.0,0.0,0.0,0.0,
hsa:00052_residual,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.0,0.0,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.0,0.0,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.0,0.0,0.0,0.0,
hsa:00053,2.579507350921631,2.579507350921631,2.579507350921631,2.579507350921631,0.0,0.0,-0.42372602224349976,-0.42372602224349976,-0.42372602224349976,-0.42372602224349976,0.0,0.0,-0.06442412734031677,-0.35930192470550537,-0.06442412734031677,-0.35930192470550537,-0.06442412734031677,-0.35930192470550537,-0.06442412734031677,-0.35930192470550537,0.0,0.0,0.0,0.0,
hsa:00053_residual,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.02506566047668457,0.0,0.0,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.019458573311567307,0.0,0.0,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.008527497760951519,0.010931076481938362,0.0,0.0,0.0,0.0,
