Module,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,
f1,140.76699829101562,99.04237365722656,60.233131408691406,63.67110061645508,0.0,0.0,135.30264282226562,5.464357852935791,85.62438201904297,13.417985916137695,42.91105651855469,17.322071075439453,41.95661163330078,21.71448516845703,0.0,0.0,0.0,0.0,
f1_residual,5.289148330688477,3.8044588565826416,2.7234458923339844,2.6418755054473877,0.0,0.0,4.209700107574463,1.0794482231140137,2.425511121749878,1.3789477348327637,1.2431907653808594,1.480255365371704,1.1456947326660156,1.496180772781372,0.0,0.0,0.0,0.0,
f2,118.70864868164062,88.15528106689453,63.3060188293457,61.68006134033203,0.0,0.0,69.93572998046875,48.77291488647461,41.384056091308594,46.77122497558594,17.855449676513672,45.45056915283203,18.780303955078125,42.899757385253906,0.0,0.0,0.0,0.0,
f2_residual,5.289148330688477,3.8044588565826416,2.7234458923339844,2.6418755054473877,0.0,0.0,4.209700107574463,1.0794482231140137,2.425511121749878,1.3789477348327637,1.2431907653808594,1.480255365371704,1.1456947326660156,1.496180772781372,0.0,0.0,0.0,0.0,
f3,47.84894943237305,80.49732208251953,113.28199768066406,104.18574523925781,0.0,0.0,-6.248513221740723,54.09746551513672,30.83580207824707,49.661521911621094,65.19424438476562,48.08775329589844,57.2044563293457,46.981285095214844,0.0,0.0,0.0,0.0,
f3_residual,1.7132676839828491,2.5741708278656006,3.328111171722412,2.7883830070495605,0.0,0.0,0.5074946284294128,1.205772876739502,1.4896700382232666,1.0845009088516235,2.3027939796447754,1.0253171920776367,1.845908522605896,0.9424744248390198,0.0,0.0,0.0,0.0,
f4,36.41197967529297,55.34585189819336,67.39791870117188,57.691261291503906,0.0,0.0,9.401951789855957,27.010028839111328,31.545780181884766,23.800077438354492,46.18558120727539,21.212339401245117,39.69032669067383,18.00094223022461,0.0,0.0,0.0,0.0,
f4_residual,1.7132676839828491,2.5741708278656006,3.328111171722412,2.7883830070495605,0.0,0.0,0.5074946284294128,1.205772876739502,1.4896700382232666,1.0845009088516235,2.3027939796447754,1.0253171920776367,1.845908522605896,0.9424744248390198,0.0,0.0,0.0,0.0,
f5_rnd,-6.356132507324219,-2.873988628387451,-1.7067166566848755,-1.6499907970428467,0.0,0.0,-6.3758721351623535,0.019739896059036255,-3.142643928527832,0.2686552405357361,-1.9003982543945312,0.1936817169189453,-1.9642436504364014,0.3142527639865875,0.0,0.0,0.0,0.0,
f5_rnd_residual,5.289148330688477,3.8044588565826416,2.7234458923339844,2.6418755054473877,0.0,0.0,4.209700107574463,1.0794482231140137,2.425511121749878,1.3789477348327637,1.2431907653808594,1.480255365371704,1.1456947326660156,1.496180772781372,0.0,0.0,0.0,0.0,
f6_rnd,-0.6622698307037354,0.38866129517555237,-2.685044288635254,-1.4772822856903076,0.0,0.0,-0.2905157506465912,-0.3717542886734009,0.6856957674026489,-0.2970346510410309,-2.1617062091827393,-0.5233385562896729,-1.2724199295043945,-0.20486250519752502,0.0,0.0,0.0,0.0,
f6_rnd_residual,1.7132676839828491,2.5741708278656006,3.328111171722412,2.7883830070495605,0.0,0.0,0.5074946284294128,1.205772876739502,1.4896700382232666,1.0845009088516235,2.3027939796447754,1.0253171920776367,1.845908522605896,0.9424744248390198,0.0,0.0,0.0,0.0,
f7_rnd,0.1666821837425232,0.10575778782367706,0.014401618391275406,-0.05428345128893852,0.0,0.0,-0.045832231640815735,0.2125144749879837,-0.08977147191762924,0.1955292522907257,-0.16608020663261414,0.18048185110092163,-0.18818338215351105,0.13389992713928223,0.0,0.0,0.0,0.0,
f7_rnd_residual,-0.045789506286382675,-0.004430300556123257,-0.005623193457722664,0.0011545885354280472,0.0,0.0,-0.08414582908153534,0.03835633024573326,-0.050174862146377563,0.04574456065893173,-0.049023281782865524,0.04340009018778801,-0.04138296842575073,0.04253755137324333,0.0,0.0,0.0,0.0,
f8_rnd,0.2822902500629425,0.3810432553291321,0.2988359332084656,0.21739867329597473,0.0,0.0,-0.08832007646560669,0.3706103563308716,-0.05652487277984619,0.4375680685043335,-0.13283467292785645,0.4316706359386444,-0.17509377002716064,0.392492413520813,0.0,0.0,0.0,0.0,
f8_rnd_residual,-0.045789506286382675,-0.004430300556123257,-0.005623193457722664,0.0011545885354280472,0.0,0.0,-0.08414582908153534,0.03835633024573326,-0.050174862146377563,0.04574456065893173,-0.049023281782865524,0.04340009018778801,-0.04138296842575073,0.04253755137324333,0.0,0.0,0.0,0.0,
