,TARGET-30-PAMZGT-01,TARGET-30-PANGXK-01,TARGET-30-PAPTCR-01,TARGET-30-PAIFXV-01,TH06_0628_S01,TARGET-30-PAIXIF-01,TARGET-30-PANSBN-01,TH06_0622_S01,TH40_2228_S01,TARGET-30-PAITEG-01,TARGET-30-PALCBW-01,TARGET-30-PAPKWN-01,TH40_2249_S01,TARGET-30-PASMJG-01,TARGET-30-PAPTAN-01,TARGET-30-PALKUC-01,THR31_0881_S01,TARGET-30-PANJLH-01,TH40_2262_S01,TARGET-30-PANKFE-01,TH40_2272_S01,TARGET-30-PALVKK-01,TH06_0284_S01,TH40_2235_S01,TARGET-30-PARKGJ-01,TARGET-30-PANXJL-01,TARGET-30-PAPZYZ-01,TARGET-30-PARZCJ-02,TARGET-30-PAPTCR-01,TH06_0628_S01,TARGET-30-PANSBN-01
hsa:00440,0.0003189843,0.0001294306,0.000116620125,0.0006467403,0.0005000984,0.000662729,0.0005079136,0.00026573183,0.0235161,0.00096275134,0.00037731795,0.00022532191,0.0004539366,0.0005806508,2.4714689e-05,0.0007846659,0.010618078,0.0030021514,0.010837173,2.1647546e-05,7.304031e-05,1.04032715e-05,-0.0026798781,0.007716848,0.0144082345,0.0008074902,0.0001629485,-0.0009795285,0.003965368,0.0050391844,0.0039246446
hsa:00073,0.00048836786,0.0001573957,0.00015259997,0.0020611465,0.0012391396,0.0015876142,0.0010642593,0.0010112436,0.0002849957,-1.6962586e-05,-1.4212817e-05,-1.3537892e-05,0.0009921914,0.000941575,0.00083356944,0.0015255446,0.0012527845,0.0002810103,0.00049247337,0.0001031947,0.00027424478,-6.3942956e-05,-0.00014133292,6.476254e-05,0.00012427758,-0.0005830947,-0.00048596333,0.00014559281,-0.00038965707,-0.0004550649,-0.00035799737
hsa:04371,0.0030579902,0.0021966235,0.0021381548,0.00010248413,-0.0007801712,-0.0009164348,-0.00081453903,-0.00011038392,-0.00020349225,-0.00043037144,-0.00046964866,-0.0009949447,-0.009617825,-0.0047123726,-0.004260418,-0.0046526496,-0.0059822444,-0.0066787275,-0.004298398,9.698449e-05,9.704383e-05,8.446998e-05,-0.00037149704,-0.0008653768,-0.00047951652,-0.0007443722,-0.0006779039,-0.00069317344,0.00088413653,0.00087550696,0.00088693644
hsa:03266,0.0011223368,0.009420786,0.009226583,0.005773544,0.00603426,0.008125391,0.007503411,0.00066680077,0.00024553682,-0.006200181,-0.0052407943,0.003856692,0.00557664,0.0061506624,0.0079420805,0.0012669371,-0.017326659,0.011284469,-0.0063062226,0.0064577917,0.022466067,-0.0009328987,0.004259764,-0.054596998,0.009934976,-3.4097586e-05,-0.00039568642,-0.00025660757,0.002227201,0.00227547,-0.000121684265
hsa:04971,0.0029623997,0.0034128807,0.0036821011,0.00093524886,0.00053609733,0.0004589194,0.00040285575,4.3243483e-05,4.0068204e-05,0.0009925936,0.00069729536,0.0018614486,-0.0009724004,0.0008403785,0.0008632806,0.0012998566,0.001859152,0.004619216,-0.0056312517,0.0024839963,0.0061853854,0.004496271,-0.00018361055,-0.00019553503,-0.00033764006,-0.002860258,-0.0049002524,-0.0029478986,-0.0062798634,-0.0071307193,-0.006253383
hsa:04625,-0.0014613788,0.0032543861,0.0035745553,0.001447637,0.0010128828,0.0009782717,0.0010089477,-7.950764e-05,-5.2362335e-05,0.0009552073,0.0011315541,0.001059114,-0.00014261778,-0.00012983714,-0.00024047046,-0.00017880305,0.00028096983,0.00031309592,0.00047449418,7.293054e-05,1.8181003e-05,-8.029149e-05,-4.0104347e-05,-1.7073894e-06,-2.5559648e-06,7.128322e-05,9.394559e-05,2.0967396e-05,3.547571e-05,3.517339e-05,3.6111815e-05
hsa:00254,-0.00036958186,-0.000103015904,-0.00010166752,-0.00076412334,-0.0004901382,-9.381411e-05,-0.0005950092,0.000969826,8.149119e-05,0.0026117233,0.0022945916,-0.0003761673,0.00048382502,0.00011088611,0.0008580517,-0.0013138504,-5.475527e-05,-6.3616426e-06,5.3285745e-05,0.002729955,0.0006537571,0.0029539086,-0.0057462733,0.0035545076,-0.003250407,-3.484632e-05,1.8175584e-05,-4.692543e-05,0.00043254156,0.00027987527,0.00054632296
hsa:04960,0.0005518415,0.00032765957,0.00030874874,-0.0003696722,-7.347501e-05,7.4409065e-05,-7.6188764e-05,-7.710927e-06,-1.2809423e-06,0.015325196,0.01365426,0.0045349626,0.003945642,0.009386982,0.0065643727,0.018440098,-0.010934485,0.009665414,-0.014765651,0.0024277505,0.0025317122,0.002140605,0.00022497588,0.0002770072,0.0006347009,0.011720091,0.015029077,0.01662283,-0.0012878262,-0.0012401105,-0.0012534759
hsa:05206,2.7707662e-05,-0.00022058646,-0.00021301009,-1.4287298e-05,-0.00015565692,-0.00014452227,-0.00015702106,-8.239946e-05,-1.1615572e-05,0.00013450389,0.00014047502,9.095556e-05,-0.00024353231,-3.2993776e-06,-0.00037803204,-3.9225073e-05,-7.4604184e-05,-2.1191438e-05,-6.6961707e-06,7.576039e-06,0.00022840519,0.00024109393,0.00026915298,0.0001746047,0.00014579052,0.0013285129,0.0012333533,0.0012416088,-6.240737e-05,-5.739147e-05,-6.768392e-05
hsa:01524,-0.0019791978,-0.0011815049,-0.0011416248,-0.00013321747,-0.0005938971,-0.00059733493,-0.0005881765,-0.0027216612,-4.3179607e-05,-0.0002576393,-0.00026743472,-0.00018506456,-5.6176497e-05,-5.0994808e-05,-0.00021853141,-4.341118e-05,-5.037379e-05,-1.6600621e-05,-1.0359193e-05,-0.00078906224,-0.00056724704,-0.0005922435,-0.00017409501,-2.565095e-05,-2.7613594e-05,-1.483073e-06,-6.484217e-06,-5.846261e-06,-0.005574918,-0.0055523445,-0.0057005743
hsa:00410,-0.000974894,0.00045928522,0.0003789585,0.00027435302,0.00095942896,0.0012312349,0.0010555068,0.007863227,-0.013919968,0.0029816753,0.0015867772,0.00042069075,-0.006002644,-0.010231231,5.8705642e-05,0.008977432,-0.0018718427,0.006982557,-0.0028819013,-7.963196e-05,-9.311961e-05,-7.335405e-05,0.0024716693,0.0012451427,0.0024481397,0.00065015914,-0.000115075134,0.0016332616,0.004411057,0.004262188,0.0044658273
hsa:00562,2.6473897e-05,3.6327518e-05,3.515656e-05,-5.6273762e-05,-1.3981519e-05,-1.8031507e-05,-1.3168421e-05,0.0015660594,0.0042806086,6.626993e-05,5.715996e-05,3.7007212e-06,-0.00034153223,-0.00035690385,-0.00024288087,-0.00032347324,-0.0004886935,-0.00027735863,-0.00036814116,0.0006124438,0.000764015,0.0006962473,0.00034864453,8.589491e-05,8.185969e-05,-0.00034121913,-0.00024445562,-0.00023150793,-0.000117006246,-0.0001185166,-0.00014046123
hsa:05163,-0.0015626496,-0.00088161166,-0.0008517649,-5.5347864e-06,-5.271556e-06,-5.40182e-06,-4.8957554e-06,-0.0013348819,-0.0004184119,0.0009596029,0.000982784,0.0006719618,-7.30895e-05,-2.5750072e-05,-9.220166e-05,-2.2657972e-05,-1.7722112e-05,-6.5965687e-06,-2.3380176e-06,-1.6721006e-05,-1.0034644e-05,-1.18218595e-05,0.0002078448,0.0001010124,9.047417e-05,-0.0008902671,-0.000820062,-0.0008139728,0.00018228585,0.00017940681,0.0001835789
hsa:03050,0.00033619063,0.0007068188,0.00078111945,0.000110069406,0.00018190398,0.00017157647,0.00015172831,-8.942214e-05,-0.00013285673,-0.00054642133,-0.00051673723,0.0002418793,-0.0011708821,-0.001286168,-0.0012095459,-0.0023334846,0.00015488677,0.00068323524,0.0007783579,0.00024778064,0.00021140647,0.00014276529,1.4580433e-05,7.566747e-05,4.162827e-05,0.00013639308,0.0001238995,0.00013934413,-0.0023387335,-0.0026372967,-0.0025140108
hsa:04330,-0.006377237,0.003868159,0.0037830183,0.00019251925,0.00018574337,0.00018570904,0.00018583013,-0.0001248455,-0.00018035271,0.005051335,0.0063896966,0.01415875,-0.018836433,0.009280117,0.005397572,-0.005722035,0.058239594,0.058908626,0.039919954,-0.00010749635,-6.953679e-05,-5.9560465e-05,0.00022318983,0.0004998412,0.0003380219,0.0062989555,0.005714099,0.005872651,0.014257954,0.014126293,0.014301021
hsa:00260,0.0015196244,0.0002956728,0.0003329605,0.0006577261,0.00071111973,0.0007512601,0.00014940888,0.0014589113,0.0037922752,-0.00015691515,0.00019578947,0.0018352057,0.0001301278,8.570941e-05,8.6222484e-05,4.725896e-05,0.005498646,0.0032505377,0.005885021,-0.00046436267,-0.0008255878,-0.00050233555,0.0023844382,0.003739466,0.0052813822,0.0008795163,0.0021748333,0.0012872606,5.142734e-05,3.2264295e-05,5.7180594e-05
hsa:05203,0.0008341881,0.00041335862,0.00039969545,-3.3150205e-05,-0.00045641258,-0.00042986032,-0.00046015816,0.0002712238,6.1111816e-05,0.00067365234,0.00070280535,0.00045095145,-0.00020084177,-3.7473106e-05,-0.00032169448,-2.5526886e-05,1.879063e-05,1.0718049e-05,4.0508053e-06,1.3036028e-05,0.0002457192,0.00028045464,0.00025627943,0.00015779889,0.00013299668,0.00032141124,0.00013555482,0.00029394103,-0.00049947837,-0.00047842838,-0.00048058407
hsa:04014,0.00055644475,0.00017629658,0.00017272825,0.00014598187,5.421242e-05,2.4224199e-05,4.5608245e-05,-6.831826e-06,-3.0499228e-05,-0.00040418358,-0.0005382808,-0.0010096871,0.0024849668,0.0002717268,0.00041353863,0.0006410048,-0.0010764761,-0.0011921922,-0.0009287473,6.231021e-05,2.206518e-05,3.963339e-05,-0.0011467258,-0.00261938,-0.0016121884,-0.00027911522,-0.00025304896,-0.00025993527,-0.00024006983,-0.00023815098,-0.0002407074
hsa:04979,-0.0010103183,0.008962773,0.009661015,0.00056461856,0.00026562443,0.00026125292,0.0002601321,-9.887883e-06,-2.5754136e-05,3.8083588e-05,5.1633902e-05,0.0003098733,-0.00018190157,0.00033099586,0.00018443353,-4.2515363e-05,0.000763113,0.00037082066,-0.0012090907,0.010198113,0.015700042,0.012299044,0.00031749153,0.000492613,0.0006762657,0.003975903,0.0035117294,0.004086137,0.011407531,0.012659002,0.011401285
hsa:04920,0.00041979633,0.004247626,0.004782778,-0.0026254663,-0.0012450365,-0.001226625,-0.0012280189,6.937149e-06,5.509857e-06,0.005590471,0.0044463812,-0.0007426471,-0.00013107093,0.0006177608,0.00126208,0.0006182218,0.0025573922,0.0016220874,0.0015622962,-0.00013245619,-0.0002606723,0.00016080472,-4.0244624e-05,0.0010586947,0.001284442,-0.00089027133,-0.0010676129,-0.001023685,0.0002382156,0.00022725435,0.0002360016
hsa:04380,0.00020999412,0.00021395201,0.00021514442,-0.0006527279,-0.00044223838,-0.00043317405,-0.00044019343,9.3134164e-05,6.35151e-05,-0.001685208,-0.0014502045,-0.0011089471,-0.0007497444,0.005080308,0.00644522,0.0050740675,-1.31965535e-05,-8.0267855e-06,-9.14144e-06,-0.00022812642,-0.00025998466,-0.00021261213,-0.0037823154,-0.005538763,-0.012070329,2.9966817e-05,2.5534808e-05,3.0728042e-05,0.0005114133,0.0005082381,0.00051338
hsa:00770,0.000910392,0.0010719469,0.001186498,0.0011297035,0.0014852112,0.0016541561,0.0014932025,-0.000534232,-0.001494144,-0.00024237263,-0.00032088553,-0.00033674424,-0.00025327722,-0.00054142915,-3.483919e-05,-0.0005659567,0.0010257912,0.0024037953,0.0017574062,-0.00021088545,-0.00026110868,-0.00020239929,0.0002137417,-0.00023269551,0.00095196627,-0.001975172,-0.0027250084,-0.0017831459,8.497145e-05,6.927356e-05,6.652268e-05
hsa:05150,0.00047167327,0.0007392634,0.0007149001,4.3814725e-05,0.00027246666,0.0002725839,0.00027384868,0.0024548382,0.0007649992,0.0019708995,0.00326738,-0.00053541304,0.00241422,0.0012652057,0.004471038,0.0012874297,-0.00087265274,-0.00047850056,-0.00018626393,-0.00017405854,-0.0001317182,-0.00015074686,0.0026396639,0.004561396,0.00010372885,0.00033374573,0.00031617907,0.00086531043,0.025215965,0.024906827,0.025510523
hsa:09113,7.758056e-06,3.1563156e-06,1.7233156e-06,-1.1321241e-05,-2.294969e-06,-4.6016326e-06,-1.7221112e-06,0.0004307447,0.0017426575,0.0016535323,0.0015770134,0.0007684319,0.00016288891,0.00011433238,6.512445e-05,2.906518e-05,0.0028582148,0.001422072,0.0022776688,0.00036068636,0.0002578833,0.00035583394,-4.5998473e-05,-0.00011804156,-0.00016773512,-1.04414084e-07,2.0899097e-07,1.5264923e-06,-0.0004138904,-0.000535232,-0.00047177018
hsa:00564,0.0003584809,9.447967e-05,8.262926e-05,-0.00090479467,-0.00043282803,-0.00044643605,-0.00037139727,-0.0022924917,-0.00022372743,0.00076743006,0.00070001185,0.00068248657,-0.003782901,-0.004350324,-0.0028004586,-0.005385424,-0.00033394946,-0.00011611784,-0.00018602484,0.00016947355,0.00022883885,0.00014875439,-0.00020755698,-8.3339284e-05,-0.00010435456,-0.00030636397,-0.00039942644,-0.00026076718,-0.00039331187,-0.00043178844,-0.0003372406
hsa:03267,0.0014952986,0.019168349,0.018497115,-0.0007515585,-6.149383e-05,-0.0022659586,-0.0024987154,0.0006209036,0.0001791006,-0.007998614,-0.0050263577,0.00068255357,-0.00027264893,-0.00021176296,-0.0009186475,-0.00013076092,-0.00010073569,0.002459059,0.0020694176,0.010660838,0.008172894,0.0037671563,0.0014337191,0.018390492,0.0015685013,-0.00095531094,0.00047097236,0.00021959533,0.0032495726,0.003669768,0.00425088
hsa:05231,0.0059232847,0.0054154713,0.0052342424,-3.2605905e-05,-0.0002774218,-0.0002529151,-0.0002800499,0.009139101,0.003495584,-0.00060464354,-0.00061493483,-0.00036798057,-0.00011072072,-3.3948527e-05,-0.00017583187,-1.4710704e-05,-1.8229308e-05,3.0043384e-06,2.0026228e-06,0.00013696091,4.1305633e-05,5.5073127e-05,-0.00015362077,-8.692232e-05,-7.687648e-05,-0.005143157,-0.0041620485,-0.004758494,-3.218448e-05,-2.9601615e-05,-3.2664557e-05
hsa:05200,-0.0024319966,-0.0024243298,-0.0023425056,-0.00011181913,-0.0013320277,-0.0012376644,-0.001343617,0.0049667684,0.0020685915,0.0009952999,0.0010712573,0.00074462214,-0.0008880015,-7.245643e-05,-0.0013354085,-0.00016803024,-0.00014590842,-6.7862245e-05,-2.4021418e-05,0.000826259,0.00071150914,0.0008299771,0.00035446504,0.0002191753,0.00019163103,-0.0011579614,-0.0018832022,-0.001083177,1.4961319e-05,-3.5364064e-07,1.0423231e-05
hsa:05310,-0.0019216291,0.0008076052,-0.00012751899,0.00016587735,0.00090070354,0.0009598392,0.00089280837,-0.0005326914,0.00040882878,0.0038956604,0.0068279775,0.001256735,-0.0006617086,0.0008252327,-0.0037612405,0.0009423651,0.0004654951,0.0001799791,6.175274e-05,0.000109975925,9.0853224e-05,5.604219e-05,0.009645455,0.007896237,0.0069960044,-0.0007941958,-0.000720798,-0.000628629,-0.0010283834,0.003137162,0.002692879
hsa:05320,-0.00013504083,0.0006112487,0.00067182776,-3.3964476e-05,0.00022413296,-0.0001608431,0.00028475592,0.00025856117,-0.0020089499,0.0018770212,0.0018099985,0.0011009405,-0.0004723883,-0.00026851628,-0.0014056182,-0.00018731246,-5.51405e-05,-1.6691e-05,-6.1194896e-06,0.000695235,0.0006721943,0.00043773153,0.0006644144,0.00041252642,0.00034791997,0.0010602052,0.0009889362,0.001129788,0.010529338,0.008322947,0.008490864
hsa:05416,-0.0030655316,0.0017410022,0.0016842465,0.00019257293,0.0052570156,0.0051319874,0.005345486,0.0059885494,-0.018429726,-0.0016398401,-0.0012440882,-0.00078193244,-0.0005763113,-0.0004657933,-0.0019489516,-0.00040984227,-0.0008756776,-0.00030270065,-0.00026649216,0.0069351792,0.0029416243,0.0036074023,0.0016738138,0.00016260825,0.0006456917,-0.00030398628,-0.00027500198,-0.00027296634,0.00034261472,0.00034329967,0.00035145204
hsa:05330,0.00041784238,0.0002456887,0.00028766165,-2.3030752e-05,-0.00025151588,-0.00012190025,-0.00012469049,-0.00031692607,-0.00094445085,-4.144883e-05,5.000613e-06,-3.7477443e-05,-0.00028393182,-0.0003717458,-0.0013498571,-0.0002333938,2.7057285e-05,6.830942e-06,1.7205411e-06,6.980463e-05,9.4386436e-05,3.4455694e-05,0.00059614796,-5.7856476e-05,-9.115552e-05,0.00016284737,0.00021525881,-1.7626851e-05,-0.0030835115,-0.0021726037,-0.0018948505
hsa:00512,-0.0024932586,0.0036049178,0.0035093126,6.5176275e-05,5.0814437e-05,4.785976e-05,4.9805043e-05,0.00026720742,0.0009661833,0.0015227385,0.0015512061,-0.00081877894,0.0011882095,-0.00065454526,-0.0005581449,-0.0013706116,-0.0050396877,0.00013048651,-0.000322681,0.005089455,0.00532655,0.0053540887,0.02950489,0.016395248,0.017872784,2.7820166e-05,7.813929e-06,2.492363e-05,0.0009855416,0.00075461634,0.0009150878
hsa:04921,0.0015850173,0.00073996047,0.0008708716,-0.0001024536,-0.00013953059,-0.00013488602,-0.00013964834,-6.545928e-05,-5.711073e-06,-0.0017593439,-0.0011988167,-0.001842527,1.3259179e-05,9.766512e-05,0.00013683033,9.741326e-05,-1.5574013e-05,5.019596e-06,-1.0449439e-06,0.0018284871,0.001740838,0.0024970542,-5.6482786e-05,0.00030350656,0.00032149215,-0.00041729037,-0.0003046003,-0.00037497253,-0.0005304579,-0.00049645,-0.0005049708
hsa:00071,0.000650613,0.00030326622,0.00028776116,0.0067659984,0.0025665842,0.002940848,0.0023759333,-0.00024248863,0.0001500388,1.0428072e-05,4.7975198e-05,-1.9381236e-05,-0.0006552938,-0.0011336663,-0.00038936458,-0.0010481501,-0.00038092645,-8.378038e-05,-0.00031854692,2.2908935e-05,3.945065e-05,1.8442188e-05,-0.000105603656,-2.9317349e-05,-5.5982284e-05,0.00031058444,0.00029847692,0.0002498508,0.000602462,0.0007601662,0.0006041383
hsa:00290,-0.001586256,-0.00026504142,0.00033149752,9.4346586e-05,4.264983e-05,-4.9320122e-05,-0.00030828262,0.00057422626,-0.007270457,0.0011477934,-0.0003152108,-0.0003923451,0.0021938446,0.0025395062,0.0012753969,0.0015118102,0.0009147648,0.00040053623,0.0025565918,-1.8899926e-05,-7.3435576e-06,-2.341048e-05,-0.0065971646,-0.003758364,-0.0036295964,-8.946142e-05,-0.00024377018,-0.00011194314,0.00012818945,0.00011984927,-6.704319e-05
hsa:04722,0.004000369,0.003876592,0.0041497396,-0.0011744472,-0.0007060203,-0.0006926795,-0.0006981206,1.6089782e-05,1.1232384e-05,-0.012614315,-0.014503221,-0.015164265,-6.256483e-05,-7.822964e-05,-0.00020073683,-7.9453304e-05,-3.7894088e-06,-0.00021005516,-0.0005402729,-0.0003321333,-0.0003614274,-0.000527917,-4.9624214e-05,-0.00016470197,-0.0005483206,-0.0036819591,-0.0034771166,-0.0038715592,0.0023750225,0.0023602583,0.0023856694
hsa:04360,0.0001556548,0.00011221711,9.607904e-05,-0.0007073014,-0.00048715435,-0.00047673512,-0.00048492773,-2.0418622e-05,-1.3919283e-05,0.01382989,0.012000056,0.0066852323,-0.000316468,-0.00073373626,-0.0009311767,-0.0007327665,0.00010033333,7.868465e-05,0.00016921523,-0.00045736978,-0.00052246405,-0.00042741757,-0.00021768545,-0.00041534417,-0.0005461846,-3.6359335e-05,-3.083494e-05,-3.733211e-05,1.4959718e-05,1.4845049e-05,1.516554e-05
hsa:00533,0.0020668022,0.0006847413,0.0006676271,0.00011481362,7.365833e-05,6.669466e-05,6.832155e-05,2.5257197e-05,-0.00011756476,-3.875982e-05,-4.686974e-05,-1.5576476e-05,-0.0051876246,-0.0056681354,-0.0049919914,-0.012519598,-0.00068493816,-0.00042238325,2.6179054e-05,0.00010349843,1.130109e-05,-1.9795074e-05,0.0011276341,0.00010400496,0.00016163097,1.3305376e-05,3.3245185e-05,-2.5464524e-05,0.00018269196,0.00018526276,0.00016690313
hsa:00620,-0.00027499167,-4.5270128e-05,-4.2890737e-05,-0.0007044934,-0.00052011304,-0.0005478881,-0.00045155868,0.00022128451,0.00066205015,6.190273e-05,5.8048056e-05,2.8020022e-05,0.0005747457,0.000825451,0.0003492937,0.00059974333,0.00027416105,0.00015073901,0.00023739884,-0.00010179223,-0.00012340466,-0.000110536326,-0.000339409,-7.562876e-05,-8.55902e-05,-6.180557e-05,-9.224194e-05,-9.2549904e-05,-1.3111829e-05,-1.5818103e-05,-1.3576926e-05
hsa:04514,-0.00087987224,-0.0011514554,-0.0011116294,0.0028145234,0.002212408,0.0021278183,0.0021929403,-0.0016773875,0.0009697757,-0.0013238771,-0.0012492125,-0.00096063525,0.0007714348,0.0007683719,0.0006455167,0.00072918716,-0.008846921,-0.017881405,-0.009745736,-0.00063170434,-0.0006688882,-0.0005568094,-0.00011801487,-0.00029700593,-5.6439017e-06,0.002097094,0.0010959246,0.0010803305,0.00449309,0.004463487,0.0045121247
hsa:04620,-3.4100973e-05,0.011342409,0.012424356,-0.0002941413,-0.00016104127,-0.00015635503,-0.00016033751,0.00015365721,0.00010717374,0.00018706993,0.00022940325,0.00023367905,-0.0006709793,0.00022579118,0.00075809885,0.00032884258,0.00084017904,0.000564978,0.00092255295,0.0011930685,0.0014768373,0.0019110066,-2.022709e-06,-4.350187e-05,-4.5285677e-05,-0.0009141793,-0.0010316113,-0.0012909608,-3.3370008e-05,-3.3388067e-05,-3.3581593e-05
hsa:04610,1.1092197e-06,3.7373567e-05,6.032281e-05,0.00079390756,0.00042464182,0.00041222048,0.0004227309,5.635136e-05,4.3687884e-05,0.00030526757,0.00037390826,0.00033486172,0.0002836853,0.0002522289,0.00047175033,0.00034787474,0.00010053339,7.331134e-05,0.00012911586,-0.00046776477,-0.0006055508,-0.00080271345,7.523412e-05,-9.7604825e-05,-9.947238e-05,0.00014544635,0.00014196595,0.00034170618,0.00080928876,0.00081120856,0.00080990605
hsa:00261,0.0012464944,0.0004000788,0.00050260825,-0.0034756716,0.0047256122,0.0002681161,0.002423928,0.0045762206,0.019463465,0.0044884086,0.0009274292,0.00017044134,0.0013471064,0.000175614,-0.0005599916,-0.0024188906,-3.1561915e-05,-8.754665e-06,-5.6100755e-05,-0.00033077196,0.009668627,0.00066734984,-0.005127734,-0.0018724405,0.005306091,-0.00021608814,-1.7984208e-05,2.2903812e-05,0.0012125487,0.0016104438,0.0010989457
