,TARGET-30-PATINJ-01,TH40_2265_S01,TARGET-30-PATESI-01,TARGET-30-PAMBMJ-01,TARGET-30-PAPLSD-01,TARGET-30-PASMNT-01,TARGET-30-PASXIE-01,TARGET-30-PATDWN-01,TARGET-30-PASNZU-01,TARGET-30-PASWIJ-01,TARGET-30-PASYPX-01,TARGET-30-PASCFC-01,TARGET-30-PASSRS-01,TARGET-30-PASFGG-01,TH40_2223_S01,TARGET-30-PASXRJ-01,TARGET-30-PAPUNH-01,TARGET-30-PASUYG-01,TARGET-30-PASSWW-01,TARGET-30-PATCFL-01,TH27_1403_S01,TARGET-30-PANRHJ-01,TARGET-30-PARHAM-02,TARGET-30-PANRRW-01,TARGET-30-PAUDDK-02,TARGET-30-PASNEF-01,TARGET-30-PAPVXS-01,TARGET-30-PAMZMG-01,TARGET-30-PATHKB-01,TARGET-30-PANRVJ-01,TARGET-30-PAIVHE-01,TARGET-30-PASMDM-01,TARGET-30-PAISNS-01,TARGET-30-PAPCTS-01,TARGET-30-PARACM-01,TH27_2347_S02,TARGET-30-PASPER-01,TARGET-30-PARSBI-01,TARGET-30-PASGUT-01,TARGET-30-PASNPG-01,TARGET-30-PATGJU-01,TARGET-30-PARDCK-01,TARGET-30-PANUKV-01,TH03_0287_S01,TARGET-30-PARVLK-01,TARGET-30-PALNVP-01,TH40_2235_S02,TARGET-30-PAPUWY-01,TH03_0015_S02,TARGET-30-PAMVRA-01,TARGET-30-PAPBJE-01,TARGET-30-PATHVK-01,TH03_0015_S01,THR31_0914_S01,TARGET-30-PAPBGH-01,TARGET-30-PATDXC-01,THR31_0866_S01,TARGET-30-PAMMXF-01,TARGET-30-PALBFW-01,TH40_2276_S01,TARGET-30-PASWVY-01,TARGET-30-PALIIN-01,TARGET-30-PANYGR-01,TARGET-30-PANWRR-01,TARGET-30-PARFRE-01,TARGET-30-PANUIF-01,TH40_2222_S01,TARGET-30-PALEVG-01,THR31_0882_S01,TARGET-30-PANBSP-01,TARGET-30-PAPKXS-01,TARGET-30-PAITCI-01,TARGET-30-PASFIC-01,TARGET-30-PALUYS-01,TARGET-30-PANZRV-01,TARGET-30-PAPHPE-01,TARGET-30-PASXGP-01,TARGET-30-PARGKK-01,TARGET-30-PASTCN-01,TARGET-30-PASWYR-01,TARGET-30-PATNKP-02,TARGET-30-PASCTR-01,TARGET-30-PAPVRN-01,TARGET-30-PARJVP-01,TARGET-30-PARZIP-01,TARGET-30-PANZPV-01,TARGET-30-PATDXG-01,TARGET-30-PAPEFE-01,TARGET-30-PAPICY-01,TARGET-30-PASVRU-01,TARGET-30-PASNPG-02,TH40_2269_S01,TARGET-30-PASWFB-01,TARGET-30-PASGAP-02,TARGET-30-PANNMS-01,TH03_0288_S01,TARGET-30-PASSRN-01,TARGET-30-PASUCB-01,TARGET-30-PAPTFZ-01,TARGET-30-PASPBZ-01,TARGET-30-PAPEAV-01,TH27_1356_S01,TARGET-30-PARBGP-01,TARGET-30-PANLET-01,TARGET-30-PAKYZS-01,TARGET-30-PASZKE-01,TH03_0008_S01,TH40_2240_S01,TARGET-30-PAPVFD-01,TARGET-30-PAMYCE-01,TARGET-30-PATFCY-01,TARGET-30-PAIPGU-01,TARGET-30-PARFWB-01,TARGET-30-PALZZV-01,THR31_0883_S01,TARGET-30-PATAYJ-01,TARGET-30-PAMNLH-01,TARGET-30-PAMEZH-01,TH40_2218_S01,TARGET-30-PASHFA-01,TARGET-30-PANBMJ-01,TARGET-30-PATFXV-01,TARGET-30-PAPTDH-01,TARGET-30-PARHAM-01,TARGET-30-PAPBZI-01,TARGET-30-PALWVJ-01,TARGET-30-PATYIL-01,TARGET-30-PAPTLV-01,TARGET-30-PANZVU-01,TARGET-30-PASRFS-01,TARGET-30-PARACS-01,TH40_2255_S01,TARGET-30-PANBJH-01,TARGET-30-PATEPF-01,TARGET-30-PAPZYP-01,TH06_0649_S01,TARGET-30-PAPUAR-01,TARGET-30-PARDIW-01,TARGET-30-PASXHE-01,TARGET-30-PATYIL-02,TARGET-30-PARBAJ-02,TARGET-30-PASXRG-01,TARGET-30-PARZCJ-01,TARGET-30-PARBAJ-01,TARGET-30-PARNNC-01,TARGET-30-PALTEG-01,TARGET-30-PATGLU-01,TARGET-30-PAPUEB-01,TARGET-30-PATBMM-01,TARGET-30-PARYNK-01,TARGET-30-PASJZC-01,TARGET-30-PALXTB-01,TH40_2229_S01,TH27_0692_S01,TARGET-30-PATAYJ-01,TARGET-30-PASSRS-01,TARGET-30-PASSWW-01,TARGET-30-PASWFB-01,TH03_0008_S01,TARGET-30-PARBAJ-02,TARGET-30-PATYIL-02,TARGET-30-PANRRW-01,TARGET-30-PAPUAR-01,TARGET-30-PAUDDK-02,TARGET-30-PAUDDK-01,TARGET-30-PAPKXS-01,TARGET-30-PARSBI-01,TARGET-30-PANBJH-01,THR31_0882_S01,TARGET-30-PAPZYP-01,TARGET-30-PANZRV-01
hsa:04136,-0.0007394206,0.0020903302,0.00040664256,-0.00274993,0.00049242214,0.0017494498,0.0017202543,0.0013012541,-0.0003082826,5.79459e-05,0.0023822496,0.0017900626,0.0016979608,-0.002027909,0.0013681308,0.0014350867,0.0012079433,4.4704993e-06,0.0002434387,-0.0004393979,-9.1112415e-05,3.5692927e-05,-0.001274844,-0.00059493666,-0.0006043134,0.00010263501,6.7616515e-05,0.0028088142,-3.4246812e-05,2.9253337e-05,-0.00032840925,-0.00065918063,0.0024657452,-0.0019391357,-0.0013688421,-0.0005734939,0.00024571113,-0.0023155967,0.0019272573,-0.0009478355,-0.0008249399,0.0020595281,0.0021218366,-0.001964107,-0.0012087072,0.0011809226,0.0020080819,-0.0010306577,-0.0018853708,0.0024731606,-0.0022605143,0.00064738374,0.00056942925,0.0004934132,-9.564439e-05,-3.4389806e-05,-0.0008435432,0.0006044013,-0.0003148488,0.0006681296,1.1781569e-05,3.258403e-06,0.0006879584,0.00018811837,0.0005329987,-0.00016060918,-6.261375e-05,0.00047703373,0.005124799,0.009622015,-0.0064934827,-0.013100162,-0.0076797237,-0.011557166,0.005699208,-0.0105887,0.005652361,-0.020279042,-0.002119849,0.003830066,-0.00086362986,0.0041240063,-0.012666954,0.005800621,0.006326144,-0.0004714917,-0.00037348637,-0.00049082644,-0.0005338326,-0.00044258236,-0.00025383374,-0.00022207061,-0.00037263727,-0.00016856444,-0.00046511053,-0.000395374,-0.00076096505,-0.0003656888,-0.00045632827,-0.0004287006,-0.00040535413,-0.00034502937,-7.96594e-06,-8.017592e-06,-7.404913e-06,-7.415255e-06,-4.19654e-06,-2.434503e-06,-8.051431e-06,-5.143447e-06,-7.8581215e-06,-5.2982978e-06,-7.784499e-06,-7.90836e-06,-7.829933e-06,-6.6097714e-06,-8.43079e-06,-7.1143836e-06,-7.2695148e-06,-2.6042517e-06,-2.5824365e-06,-2.8142795e-06,-9.966994e-07,-2.8240374e-06,-2.7265291e-06,-2.7723886e-06,-2.8124064e-06,-9.937598e-07,-2.5646386e-06,-2.8580287e-06,-2.734776e-06,-1.991145e-06,-2.8628267e-06,-2.891346e-06,-1.6658789e-06,-2.5008112e-06,0.00047376245,0.00045545402,0.00047981826,0.00047639827,0.0004611385,0.00047055213,0.00039072684,0.00044796139,0.0002815873,0.00044339182,0.0004439482,0.00048431513,0.00048152503,0.00046104204,0.00047621955,0.0004682569,0.0004878895,0.0014843958,0.03959445,0.036803626,0.057784803,0.041390374,0.037441317,0.041930385,0.04119737,0.0323658,0.04088641,0.04307285,-0.09894866,0.040572524,-0.0012580856,0.040982418,0.016493417,-0.03531524,0.05017236
hsa:04621,-0.00026491962,0.0002645282,0.00018665711,-2.2757522e-05,-0.00015932019,0.000120135104,0.00019194077,0.00017009822,0.00017945917,-0.00040220784,-0.00025559525,0.00017269183,0.000189003,-0.00016633197,0.000212039,-0.00034113892,-0.0016479283,-0.0016533543,-0.001669684,-0.0016079048,-0.0024809095,-0.0025563962,-0.0015487882,-0.0029025427,-0.002331902,-0.0016675547,-0.0036122135,-0.0026250728,-0.0016349107,-0.0014573022,-0.00038741372,-0.0016663295,-1.9610981e-05,-1.5093122e-05,-2.6146286e-05,-2.4776919e-05,-2.620244e-05,-2.5201702e-05,-1.9531744e-05,-1.4872399e-05,-2.0467322e-05,-1.8222356e-05,-1.6282158e-05,-3.8407074e-05,-1.7822778e-05,-2.051983e-05,-1.19268e-05,-2.2991175e-05,-4.3480897e-05,-1.6006634e-05,-1.6984777e-05,-0.00016473507,-0.00025129694,-0.00045532957,-0.00016516203,-0.0004803296,-0.00024549218,-0.00043992698,-0.0002825261,-0.0002610092,-0.000222364,-0.00015756238,-0.00040854796,-0.0003412488,-0.00031307075,-8.7848064e-05,-0.00028655503,-0.00023917819,-0.0003887693,-7.928694e-05,-9.891602e-05,-0.00035079906,-6.631456e-05,-0.000119470766,-0.00013146982,-8.583178e-05,-0.00010872011,-0.00012061029,-0.000109956134,-9.821961e-05,-9.327085e-05,-0.00012209665,-9.301877e-05,-0.0001104618,-0.000105124054,-0.002917082,-0.0019657032,-0.0016410174,-0.002408877,-0.0020221095,-0.0016994774,-0.00068660267,-0.0025742436,-0.0015910452,-0.0020275093,-0.0015013034,-0.0020450028,-0.0031685294,-0.0019381547,-0.0018369557,-0.0018551087,-0.0015985135,-0.00040599337,-0.00039942077,-0.00034818827,-0.00036205264,-0.00029786598,-0.0010250489,-0.00040588283,-0.00034950633,-0.0003806182,-0.0003969117,-0.00039485178,-0.0003878724,-0.00047684292,-0.00033327428,-0.00040806716,-0.00025926714,-0.00042424747,0.00018768669,0.00020727834,0.00019909738,0.0005768079,0.00020055719,0.00019372554,0.00027193836,0.00019916646,0.0005999956,0.00018989667,0.00020252081,0.00019479857,0.00023150962,0.00020227634,0.00020435482,0.00064551807,0.00033048232,-0.00045088047,-0.00044471503,-0.00047502542,-0.0008828226,-0.0012119968,-0.00047873013,-0.00062164426,-0.00071902527,-0.00027884793,-0.0004527412,-0.0004876375,-0.00046087138,-0.00047764485,-0.0004633147,-0.0005160569,-0.00059960247,-0.0013061822,-0.00073146145,-8.6389904e-05,-8.441188e-05,-8.365484e-05,-9.181524e-05,3.51059e-05,-0.00014138938,-9.270669e-05,-3.0210213e-05,-9.726631e-05,-9.385152e-05,-4.881047e-05,-9.183979e-05,7.380557e-05,-9.052697e-05,-9.577415e-05,-0.0009822865,-8.6853295e-05
hsa:00310,0.00022625821,0.00023279744,0.0003875523,0.00040697766,0.0004402446,0.00022005057,0.00029442154,0.0002647802,0.00033544964,0.00031119486,0.00025660207,0.00021173857,0.00031546288,0.00048518024,0.0002079051,0.00041384625,-0.00024539782,-0.0002353178,-0.00019013783,-0.00021510606,-0.0008469316,-0.00024140734,-0.00028453747,-0.00020275803,-0.0002942803,-0.00024893024,-0.00023264377,-0.00020352,-0.0002121685,-0.001882917,-0.00042202737,-0.00024854543,-0.00051011995,5.5877026e-06,0.00028030947,-0.00014513632,-0.00041352367,-0.00060726353,-0.000470934,-0.0004143812,0.00043935666,-0.0003855502,-0.00056387397,-0.0003099333,-0.00045920943,-0.0004525772,-0.00047227708,-0.00050257955,0.00025517447,-0.00054266787,-0.0005066644,0.002776382,0.0039645596,0.007137091,2.2582288e-05,0.0064791637,0.005711836,0.0033975514,-0.0008617637,0.0049817977,0.00094381225,0.00463841,0.002713981,0.0031331298,0.0028004546,-0.000128257,-0.0003513754,6.62833e-05,0.002332503,0.0022457805,0.0025285452,0.0033188853,0.0036709756,0.003421547,0.0024973077,0.0026262435,0.0026644582,0.002990866,0.0027547507,0.0039879815,0.005923361,0.004029423,0.0025589932,0.0027112297,0.0025955616,0.0011784458,0.0013575763,0.0007886362,0.0008000399,0.00073048566,0.0012135294,0.0026060923,0.0006283016,0.003324145,0.0007006844,0.0015248785,0.00089637336,0.0006409423,0.0009428933,0.0005545107,0.0011032438,0.00078129437,-6.933067e-05,-7.6728036e-05,-0.00021322614,-0.00011812737,-0.00020347048,-8.979052e-05,-7.277521e-05,-2.3853305e-05,-9.078718e-05,-0.00011993779,-0.00010306068,-8.4089064e-05,-8.376973e-05,-0.00015947197,-7.024792e-05,-0.00033367774,-0.00010381658,-0.00037905824,-0.00036236504,-0.0003842245,-0.00031370876,-0.0004079782,-0.0003411701,-0.00035677437,-0.00039591757,-0.0008849725,-0.00059054635,-0.00036147016,-0.00036399855,-0.00036440606,-0.00034814968,-0.000343471,-0.0007131038,-0.00047534704,-0.00055630197,-0.00061501545,-0.0005220679,-0.000550724,-7.587107e-05,-0.00053568464,4.2183692e-05,-0.0004414228,7.946381e-05,-0.00079172896,-0.0005346233,-0.0006115126,-0.0006426391,-0.00062775554,-6.878129e-05,-0.00057118165,4.878913e-05,-0.0011611328,-1.2595233e-05,-2.691217e-05,-1.0165507e-05,-1.4099323e-05,-1.2540449e-05,-2.0890038e-05,-1.42370645e-05,-1.9236317e-05,-1.4069437e-05,-1.2608961e-05,-1.0415779e-05,-1.3795406e-05,-1.0758081e-05,-1.3236137e-05,-1.3711656e-05,-6.662243e-06,-1.0517543e-05
hsa:04540,5.0158e-05,3.6402555e-05,5.3848078e-05,4.1122832e-05,3.75275e-05,5.3470838e-05,5.3684016e-05,5.359169e-05,5.3203883e-05,5.43544e-05,2.237804e-05,5.316995e-05,5.4362365e-05,4.4415123e-05,5.135779e-05,4.7220863e-05,2.0770678e-05,7.00698e-06,1.4364043e-05,3.6675665e-06,2.7443037e-05,-7.444629e-06,5.7917743e-05,3.532041e-07,2.2366985e-06,1.3377947e-05,1.2990709e-05,2.0376845e-05,6.0038947e-06,1.02952035e-05,1.6199963e-05,5.0785646e-05,0.008870808,0.009755821,0.0063445577,0.0020882308,0.008234309,0.0072359173,0.006982362,0.008542382,0.0056830198,0.0062140226,0.007377429,0.010353899,0.00904512,0.007245295,0.006362746,0.009068271,0.0070946394,0.0071603293,0.007084283,0.0013992153,0.0014567217,0.0013628509,0.001261113,0.0008906004,0.0016485059,0.0013745493,0.001496779,0.0013396658,0.0016518529,0.0011489297,0.0014652973,0.0013784652,0.001524326,0.0013765937,0.0008841327,0.0014169291,-0.0002980177,-0.0011468834,-0.0011531897,-0.000793975,-0.00062774145,-0.0012733424,-0.0012275627,-0.0010939715,-0.0011215936,-0.0010993453,-0.0013936817,-0.0010210124,-0.0011385655,-0.00096203014,-0.00065749034,-0.001159569,-0.0010631573,0.000979664,0.00087616104,0.0029396412,0.001046885,0.0010980204,0.0010823372,0.00040635144,0.0008898343,0.0013451397,0.001122336,0.0013580682,0.0033480749,0.0007620689,0.0010655198,0.0010569505,0.001005799,0.0026023716,-0.008173059,-0.008236909,0.00019014487,-0.0075958474,-0.002762554,0.0011162509,-0.008257439,-0.007079094,-0.008051992,-0.0054736044,-0.007983098,-0.008109621,-0.0076505095,-0.0068186973,-0.008638605,-0.007879299,-0.007462598,5.8793776e-05,5.8319623e-05,6.361493e-05,2.154847e-05,6.383717e-05,6.162752e-05,6.213164e-05,6.357191e-05,2.2050119e-05,5.7979938e-05,6.461057e-05,6.173111e-05,4.499649e-05,6.471378e-05,6.5360946e-05,3.7427137e-05,5.0553714e-05,-2.5575991e-05,-2.4543355e-05,-2.4711091e-05,-2.5460253e-05,-2.6440615e-05,-2.3479093e-05,-2.3584575e-05,-2.4684301e-05,-1.5091222e-05,-2.3700239e-05,-2.2142367e-05,-2.637959e-05,-2.4495444e-05,-2.2782086e-05,-2.6942147e-05,-2.3531744e-05,-2.7031789e-05,-0.00017206038,0.059696242,0.06558515,0.07238326,0.054518953,0.060487047,0.062057562,0.059413612,0.064364456,0.060128182,0.061793506,-0.0076585375,0.06013404,-0.06939727,0.060055297,0.065304324,-0.06680236,0.0689652
hsa:00330,0.00010248052,0.00010841369,0.0001379459,0.00015617689,0.00016468251,0.000101551945,0.000118490134,0.00012234009,0.00012679808,0.000112069814,8.5968444e-05,9.559685e-05,0.00012296363,0.0001726998,9.172073e-05,0.0001740024,0.00034442174,0.0003307567,0.00022009447,0.00023986143,0.00075790583,0.0002467949,0.00031074425,0.00031689723,0.00030376166,0.00027491077,0.00058952504,0.00022998234,0.0002408292,0.0017198649,0.00040096726,0.0002875867,0.0041785445,0.002417083,0.00021360104,0.004249393,0.0028589077,0.009018702,0.003981918,0.0009911464,-0.007874595,0.0034482959,0.00436358,0.003949878,0.004238366,0.004039253,0.0047517344,0.0064135813,-0.0045833797,0.0045846896,0.0059298044,0.0013215236,-3.3520948e-05,0.0031328322,0.0008520619,-7.073383e-05,0.0024839602,0.0020455513,0.00078465306,0.0016952965,0.00026845862,0.0012859954,0.0009823263,0.0010346523,0.0013790921,-0.000105058134,-0.00050212926,0.0024735143,0.0035321722,0.0028674179,0.003633175,0.005112427,-0.0008069616,0.00537719,0.004102209,0.003680814,0.004166159,0.00037825474,0.0048806956,0.006278089,0.0044456488,0.0058010165,-0.0004443238,0.0045478255,0.0039645606,0.0022735696,0.002997071,0.002340049,0.0025379683,0.0021663692,0.0037317877,-0.0073685367,0.001574938,0.000691104,0.0024290862,0.004709414,0.0027484107,0.0018786087,0.0022179612,0.0019504824,0.0032105336,0.0025586043,0.0002184486,0.00021470846,0.00023050516,0.00027453995,0.000101684476,4.926967e-05,0.00023075871,0.00032870242,0.0002483055,0.00032883376,0.00022009647,0.00022049327,6.3391606e-05,0.0003233642,0.00019578382,0.00012518273,0.00017415715,0.0084419,0.0074315653,0.008761739,0.0062107192,0.008989402,0.007206629,0.007663861,0.008339477,0.020048842,0.011216598,0.007732488,0.007761884,0.0077778697,0.0075847777,0.007376894,0.014040561,0.010772834,4.0793213e-05,4.5249406e-05,3.8259706e-05,4.0677878e-05,4.1658186e-05,3.879553e-05,8.003674e-05,4.254761e-05,4.105315e-05,5.905173e-05,4.2519026e-05,4.377329e-05,4.6348476e-05,4.493956e-05,5.0336763e-05,4.270546e-05,1.0418665e-05,-0.00019069588,5.972764e-06,1.6719187e-05,3.9769807e-06,9.64589e-06,5.464365e-06,1.5685107e-05,7.2505545e-06,1.3501672e-05,6.92653e-06,3.928043e-06,-1.9454506e-05,8.096714e-06,8.1488615e-06,6.9119747e-06,5.9834556e-06,5.4070415e-06,3.6454162e-06
hsa:05034,-0.0003493232,-0.0003700965,-0.00030822467,0.0003752537,-0.0005892822,-0.00041765068,-0.00034901185,-0.00029846924,-0.0005373936,-0.00036820667,-0.00037397552,-0.000377999,-0.00052513846,-0.00056529435,-0.00040018544,-0.0003498415,-0.00049769494,-0.0005025236,-0.00049962424,-0.0005537308,-0.000398827,-0.00030962174,-0.00036184888,1.22318115e-05,-0.00021757849,-0.0004889725,-6.558724e-05,1.892097e-05,-0.0005047405,2.0824353e-05,-0.0009794357,-0.0006533755,-0.0054543344,-0.0045642676,-0.003064386,-0.006132974,-0.003638214,-0.007063183,-0.005142668,-0.0044627967,0.0017948358,-0.0040107328,-0.005242789,-0.00445714,-0.008305592,-0.0037694143,-0.012778336,-0.0051721167,-0.005704333,-0.005077949,-0.010205192,0.0007933577,0.0007004164,0.0007478797,0.0011816998,0.0011088677,0.0008879966,0.0008192308,0.000928815,0.0006217583,0.00066610187,0.0011461057,0.0006470942,0.00071745523,0.0007152057,0.00057425484,0.0016122722,0.0006412739,-0.00037229093,-0.0004756121,-0.00036352166,-0.00089963607,-0.0015710505,-0.00043491123,-0.00039767416,-0.00043138835,-0.0004178642,-0.00048764172,-0.00044882487,-0.0004894512,-0.00043436736,-0.00043575294,-0.001829526,-0.00042850306,-0.00040493664,-0.0006144417,-0.00047713218,-0.00036191038,-0.00050575595,-0.0005152314,-0.00072878844,0.00034082908,-0.00042877108,8.649769e-05,-0.0005371722,-0.0003969992,-0.0003576926,-0.00074974453,-0.00059820246,-0.0004894737,-0.00045872416,-0.0008491749,-0.0008128503,-0.0008079784,-0.00057985645,-0.00082120806,-0.0007275529,-0.0024664656,-0.00083638367,-0.00046253615,-0.00080789934,-0.0006857767,-0.0007996588,-0.00081176497,-0.0008494346,-0.00066427095,-0.00085969723,-0.0005853965,-0.000779341,0.0057757646,0.005545169,0.0031448053,0.0042156186,0.0030672108,0.0029649062,0.0033794842,0.0030629488,0.014945116,0.0029558362,0.003098397,0.0044113803,0.0040082736,0.0030580454,0.0031390972,0.023173094,0.0017996004,0.0061904714,0.009192268,0.003987591,0.0040186374,0.0035693496,0.00806659,0.010512309,0.003228513,0.010213418,0.011777652,0.006162544,0.0040002447,0.0040107234,0.0052992636,0.0041737724,0.0042407312,0.0049217436,-0.0057723084,-0.001004972,-0.00092188607,-0.00080088375,-0.0010001424,-0.0005767128,-0.0009273619,-0.001014512,-0.0008033119,-0.0010438116,-0.0009636208,-0.00026644618,-0.0010232406,-0.001586492,-0.0010183393,-0.0010200616,-0.00063750194,-0.0008983032
hsa:04614,0.01002109,0.026737886,0.011321481,0.012213182,0.011612296,0.010892356,0.012203167,0.010119286,0.010684187,0.010271424,-0.014625591,0.009813551,0.010621617,0.008083018,0.010097616,-0.0047831237,0.0109535875,0.011323169,0.010438113,0.010324155,-0.0087769125,0.000120158074,0.010000191,0.008821992,0.010165375,0.0109507255,0.0022262468,0.016207894,0.01074709,-0.0015471831,0.0066914684,-0.009121822,0.00415849,0.0039527523,0.006221288,-0.0009152073,0.0044552283,0.00198658,0.0040457407,0.0018315646,-0.009589939,0.0036500157,0.004003702,0.0014300374,0.0038891316,0.004089072,0.0034076741,0.0029445111,0.006427612,0.0040548523,0.0035891084,0.0034427824,0.0045982883,0.0044135936,0.0056346124,-0.009794713,0.003906297,0.0049246815,0.003731153,0.004067936,0.0038170465,0.0032876912,0.004179408,0.0055606156,-0.004279197,-0.0036369478,-0.01066776,0.004512471,0.0001951759,8.562884e-05,0.0001053045,-2.8531027e-05,1.581197e-05,0.00010956402,0.0001129045,9.078476e-05,0.00011681678,9.441029e-05,0.00011620355,0.00010369533,0.00010344887,0.000102490885,2.376193e-05,0.00011870252,0.00011308209,0.0007872474,0.0005817095,0.00065471843,0.0006772253,0.00068164227,0.0010667942,0.0014697323,0.0006069968,-0.0022566395,0.0007248744,0.00050479977,0.0011651146,0.00067230605,0.0006673023,0.0006420739,0.0005962169,0.0016186915,0.0024468417,0.002984198,0.0010842311,0.0026580761,0.0013991306,-0.0011303942,0.0024889316,-4.9063383e-05,0.0019465459,0.0001596127,0.0029373132,0.0029294335,0.0014447991,0.0024064432,0.0024775318,0.003013248,0.0019132413,0.0068198303,-0.00080814166,0.005776453,-0.01709344,0.0055220807,0.0038341223,0.0022448471,0.005682224,-0.0060719075,0.0055858903,0.0052671456,0.006529362,0.0055418108,0.005432214,0.0059414925,-0.009365927,-0.0077586663,-0.00079790654,-0.0005613418,-0.00076326466,-0.0007438932,-0.0006984481,-0.00083547016,0.00017273749,-0.0005535334,-0.00017658141,-0.00016377991,-0.0006057925,-0.00072966056,-0.0008298082,-0.0007988365,0.00049376837,-0.00063550984,0.00071373425,0.00077437004,0.0026973046,0.0027691592,0.002428591,0.0026857634,0.004251451,0.0022924151,0.0026528614,0.0011173659,0.0027898569,0.0028155886,0.0015087342,0.0017736079,0.001043515,0.002695101,0.0015998626,0.004067258,0.0024519984
hsa:00480,0.0007636865,0.0009663444,0.001356989,0.0012967408,0.0018772491,0.0013259697,0.0011187299,0.0012836456,0.0011731641,0.00029070541,0.0024847433,0.0013016373,0.0013151787,0.0017812062,0.0011860789,0.001639587,1.8903627e-05,4.03573e-06,1.5021552e-05,-1.4893198e-05,0.00027571127,6.07135e-07,-3.185005e-07,1.9527647e-06,2.3921404e-05,-3.5352073e-06,-4.2468026e-05,3.9703315e-05,-1.46874e-05,0.00027929255,2.2559267e-05,4.1929656e-05,0.010442642,0.025515264,-0.01710168,0.0032138343,0.0019906508,0.018043399,0.0076693753,0.009027178,-0.011898197,0.008277505,0.013142994,0.012077355,0.0088383565,0.006983952,0.008458731,0.011317948,-7.382315e-05,0.008878662,0.020906221,-0.00070019235,-0.00054943917,-0.00058230956,-0.00024257721,-0.0008940193,-0.0007192148,-0.00023116337,-0.00018684161,-0.0005270126,-0.00012292317,-0.00047579675,-0.0006331462,-6.111375e-05,-0.00062604516,-1.4794524e-05,-8.340769e-05,-0.0004648302,0.0002267638,8.805649e-05,0.00049946306,0.0008096035,-0.00023887797,0.000861862,0.0007384915,0.00045054485,0.0011456546,0.00069388514,0.0011515107,-0.0007791353,0.00030229572,0.0012449974,2.673993e-05,0.0007718508,0.0010094653,-0.0006908085,0.0010730857,0.0018482478,0.00027380744,0.0014808264,-0.0012956824,0.0012656725,0.0013067988,-0.0014205271,0.00013508904,0.0011537238,-0.0012853227,0.0011069675,0.0014930132,0.0009206198,0.0020811367,-0.0029733116,-0.00041420487,-0.00048540861,-0.0010332459,-0.00044265564,-0.0007896888,-0.00019687871,-0.00034856563,-0.002098775,-0.0004366742,-0.0014784453,-0.00043469682,-0.00080972206,-0.00037186063,-0.0007774726,-0.00032004676,-0.0007960838,-0.00070400565,0.0019968643,0.004887785,0.0019356637,0.0040607704,0.0028223963,0.002195806,0.0041054813,0.0023717945,0.00283165,0.0032797982,0.0026482034,0.001964654,0.0033446164,0.002303564,0.0024624467,0.0010843207,0.007708634,-0.00022174844,-0.00020853282,-0.0002653272,-0.00022498633,-0.00022044886,-0.00027832403,-0.00026418216,-0.0001831683,-0.0001847712,-0.0003140418,-0.00021646198,-0.00021102604,-0.00023130044,-0.00022576113,-0.00026636192,-0.00027295045,-2.6155882e-05,0.00077097485,-0.0005793205,-0.0002522904,-0.00017543284,-0.0001888691,-0.00017124027,-0.00020097537,-0.00032053536,-0.00018697849,-0.00021714752,-0.0003840893,3.4388053e-05,-0.00022076,-0.00013332513,-0.00021363568,-0.0002576756,-3.7411828e-06,-0.00051212043
