Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_ADRN,0.5_sum_MES,0.6_sum_ADRN,0.6_sum_MES,0.7_sum_ADRN,0.7_sum_MES,0.8_sum_ADRN,0.8_sum_MES,0.9_sum_ADRN,0.9_sum_MES,1_sum_ADRN,1_sum_MES,
hsa:09100,46.2113151550293,46.2113151550293,46.2113151550293,45.54155731201172,45.54155731201172,0.0,45.504364013671875,45.504364013671875,45.504364013671875,45.41426086425781,45.41426086425781,0.0,37.944339752197266,7.560030460357666,37.944339752197266,7.560030460357666,37.944339752197266,7.560030460357666,37.56440734863281,7.849852561950684,37.56440734863281,7.849852561950684,0.0,0.0,
hsa:09100_residual,0.7112107276916504,0.7112107276916504,0.7112107276916504,0.7055416107177734,0.7055416107177734,0.0,0.7046976685523987,0.7046976685523987,0.7046976685523987,0.7055416107177734,0.7055416107177734,0.0,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5947532057762146,0.11078831553459167,0.5947532057762146,0.11078831553459167,0.0,0.0,
hsa:09120,8.843931198120117,8.843931198120117,8.843931198120117,8.687705993652344,8.687705993652344,0.0,6.103152275085449,6.103152275085449,6.103152275085449,6.220383167266846,6.220383167266846,0.0,4.11946964263916,1.9836822748184204,4.11946964263916,1.9836822748184204,4.11946964263916,1.9836822748184204,4.2508368492126465,1.9695463180541992,4.2508368492126465,1.9695463180541992,0.0,0.0,
hsa:09120_residual,0.7112107276916504,0.7112107276916504,0.7112107276916504,0.7055416107177734,0.7055416107177734,0.0,0.7046976685523987,0.7046976685523987,0.7046976685523987,0.7055416107177734,0.7055416107177734,0.0,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5947532057762146,0.11078831553459167,0.5947532057762146,0.11078831553459167,0.0,0.0,
hsa:09130,38.042755126953125,38.042755126953125,38.042755126953125,37.642032623291016,37.642032623291016,0.0,37.91718292236328,37.91718292236328,37.91718292236328,37.55584716796875,37.55584716796875,0.0,31.1422176361084,6.774964332580566,31.1422176361084,6.774964332580566,31.1422176361084,6.774964332580566,31.120849609375,6.434998035430908,31.120849609375,6.434998035430908,0.0,0.0,
hsa:09130_residual,0.7112107276916504,0.7112107276916504,0.7112107276916504,0.7055416107177734,0.7055416107177734,0.0,0.7046976685523987,0.7046976685523987,0.7046976685523987,0.7055416107177734,0.7055416107177734,0.0,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5947532057762146,0.11078831553459167,0.5947532057762146,0.11078831553459167,0.0,0.0,
hsa:09140,8.8233642578125,8.8233642578125,8.8233642578125,8.56237506866455,8.56237506866455,0.0,5.695095062255859,5.695095062255859,5.695095062255859,5.689159870147705,5.689159870147705,0.0,4.095092296600342,1.6000027656555176,4.095092296600342,1.6000027656555176,4.095092296600342,1.6000027656555176,4.143767356872559,1.5453929901123047,4.143767356872559,1.5453929901123047,0.0,0.0,
hsa:09140_residual,0.7112107276916504,0.7112107276916504,0.7112107276916504,0.7055416107177734,0.7055416107177734,0.0,0.7046976685523987,0.7046976685523987,0.7046976685523987,0.7055416107177734,0.7055416107177734,0.0,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5947532057762146,0.11078831553459167,0.5947532057762146,0.11078831553459167,0.0,0.0,
hsa:09150,20.86048126220703,20.86048126220703,20.86048126220703,20.67265510559082,20.67265510559082,0.0,20.19647789001465,20.19647789001465,20.19647789001465,20.26569366455078,20.26569366455078,0.0,18.206974029541016,1.9895048141479492,18.206974029541016,1.9895048141479492,18.206974029541016,1.9895048141479492,18.186357498168945,2.0793371200561523,18.186357498168945,2.0793371200561523,0.0,0.0,
hsa:09150_residual,0.7112107276916504,0.7112107276916504,0.7112107276916504,0.7055416107177734,0.7055416107177734,0.0,0.7046976685523987,0.7046976685523987,0.7046976685523987,0.7055416107177734,0.7055416107177734,0.0,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5947532057762146,0.11078831553459167,0.5947532057762146,0.11078831553459167,0.0,0.0,
hsa:09160,17.218154907226562,17.218154907226562,17.218154907226562,16.89366912841797,16.89366912841797,0.0,14.912583351135254,14.912583351135254,14.912583351135254,14.924942016601562,14.924942016601562,0.0,12.42896842956543,2.483614921569824,12.42896842956543,2.483614921569824,12.42896842956543,2.483614921569824,12.589348793029785,2.3355934619903564,12.589348793029785,2.3355934619903564,0.0,0.0,
hsa:09160_residual,0.7112107276916504,0.7112107276916504,0.7112107276916504,0.7055416107177734,0.7055416107177734,0.0,0.7046976685523987,0.7046976685523987,0.7046976685523987,0.7055416107177734,0.7055416107177734,0.0,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5914967060089111,0.11320094764232635,0.5947532057762146,0.11078831553459167,0.5947532057762146,0.11078831553459167,0.0,0.0,
