Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09101,6.333734512329102,6.333734512329102,6.333734512329102,6.333734512329102,0.0,0.0,4.264782428741455,4.264782428741455,4.264782428741455,4.264782428741455,0.0,0.0,2.1131880283355713,2.1515939235687256,2.1131880283355713,2.1515939235687256,2.1131880283355713,2.1515939235687256,2.1131880283355713,2.1515939235687256,0.0,0.0,0.0,0.0,
hsa:09101_residual,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.0,0.0,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.0,0.0,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.0,0.0,0.0,0.0,
hsa:09102,14.262554168701172,14.262554168701172,14.262554168701172,14.262554168701172,0.0,0.0,8.960086822509766,8.960086822509766,8.960086822509766,8.960086822509766,0.0,0.0,4.509487152099609,4.45059871673584,4.509487152099609,4.45059871673584,4.509487152099609,4.45059871673584,4.509487152099609,4.45059871673584,0.0,0.0,0.0,0.0,
hsa:09102_residual,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.0,0.0,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.0,0.0,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.0,0.0,0.0,0.0,
hsa:09103,10.219375610351562,10.219375610351562,10.219375610351562,10.219375610351562,0.0,0.0,5.742919445037842,5.742919445037842,5.742919445037842,5.742919445037842,0.0,0.0,2.655430316925049,3.087489128112793,2.655430316925049,3.087489128112793,2.655430316925049,3.087489128112793,2.655430316925049,3.087489128112793,0.0,0.0,0.0,0.0,
hsa:09103_residual,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.0,0.0,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.0,0.0,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.0,0.0,0.0,0.0,
hsa:09104,7.720283031463623,7.720283031463623,7.720283031463623,7.720283031463623,0.0,0.0,2.339071273803711,2.339071273803711,2.339071273803711,2.339071273803711,0.0,0.0,1.1419999599456787,1.1970714330673218,1.1419999599456787,1.1970714330673218,1.1419999599456787,1.1970714330673218,1.1419999599456787,1.1970714330673218,0.0,0.0,0.0,0.0,
hsa:09104_residual,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.0,0.0,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.0,0.0,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.0,0.0,0.0,0.0,
hsa:09105,12.243340492248535,12.243340492248535,12.243340492248535,12.243340492248535,0.0,0.0,7.634225845336914,7.634225845336914,7.634225845336914,7.634225845336914,0.0,0.0,4.84704065322876,2.7871851921081543,4.84704065322876,2.7871851921081543,4.84704065322876,2.7871851921081543,4.84704065322876,2.7871851921081543,0.0,0.0,0.0,0.0,
hsa:09105_residual,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.0,0.0,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.0,0.0,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.0,0.0,0.0,0.0,
hsa:09106,5.561187744140625,5.561187744140625,5.561187744140625,5.561187744140625,0.0,0.0,2.174140214920044,2.174140214920044,2.174140214920044,2.174140214920044,0.0,0.0,0.9322658181190491,1.24187433719635,0.9322658181190491,1.24187433719635,0.9322658181190491,1.24187433719635,0.9322658181190491,1.24187433719635,0.0,0.0,0.0,0.0,
hsa:09106_residual,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.0,0.0,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.0,0.0,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.0,0.0,0.0,0.0,
hsa:09107,11.928559303283691,11.928559303283691,11.928559303283691,11.928559303283691,0.0,0.0,4.045628547668457,4.045628547668457,4.045628547668457,4.045628547668457,0.0,0.0,2.5591936111450195,1.4864346981048584,2.5591936111450195,1.4864346981048584,2.5591936111450195,1.4864346981048584,2.5591936111450195,1.4864346981048584,0.0,0.0,0.0,0.0,
hsa:09107_residual,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.1469287872314453,0.0,0.0,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.13833656907081604,0.0,0.0,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.07259837538003922,0.06573818624019623,0.0,0.0,0.0,0.0,
