metric,test,val,train,
acc,0.803921568627451,0.8725490196078431,1.0,
f1,0.803921568627451,0.8268398268398269,1.0,
loss,0.5204107761383057,0.4043062925338745,0.324411541223526,
sens,0.803921568627451,0.796875,1.0,
spec,0.803921568627451,0.8725490196078431,1.0,
mcc,0.6078431372549019,0.6651330399133046,1.0,
ep,7
