Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09101,3.553887128829956,3.553887128829956,3.553887128829956,3.553887128829956,0.0,0.0,-0.2220146358013153,-0.2220146358013153,-0.2220146358013153,-0.2220146358013153,0.0,0.0,-0.09370926767587662,-0.12830518186092377,-0.09370926767587662,-0.12830518186092377,-0.09370926767587662,-0.12830518186092377,-0.09370926767587662,-0.12830518186092377,0.0,0.0,0.0,0.0,
hsa:09101_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09102,7.651316165924072,7.651316165924072,7.651316165924072,7.651316165924072,0.0,0.0,5.64171838760376,5.64171838760376,5.64171838760376,5.64171838760376,0.0,0.0,2.2962050437927246,3.345512866973877,2.2962050437927246,3.345512866973877,2.2962050437927246,3.345512866973877,2.2962050437927246,3.345512866973877,0.0,0.0,0.0,0.0,
hsa:09102_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09103,10.843582153320312,10.843582153320312,10.843582153320312,10.843582153320312,0.0,0.0,8.895456314086914,8.895456314086914,8.895456314086914,8.895456314086914,0.0,0.0,3.603555202484131,5.2919020652771,3.603555202484131,5.2919020652771,3.603555202484131,5.2919020652771,3.603555202484131,5.2919020652771,0.0,0.0,0.0,0.0,
hsa:09103_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09104,4.461638450622559,4.461638450622559,4.461638450622559,4.461638450622559,0.0,0.0,2.777721881866455,2.777721881866455,2.777721881866455,2.777721881866455,0.0,0.0,1.0522089004516602,1.7255131006240845,1.0522089004516602,1.7255131006240845,1.0522089004516602,1.7255131006240845,1.0522089004516602,1.7255131006240845,0.0,0.0,0.0,0.0,
hsa:09104_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09105,4.760444641113281,4.760444641113281,4.760444641113281,4.760444641113281,0.0,0.0,2.9458231925964355,2.9458231925964355,2.9458231925964355,2.9458231925964355,0.0,0.0,1.1303802728652954,1.8154431581497192,1.1303802728652954,1.8154431581497192,1.1303802728652954,1.8154431581497192,1.1303802728652954,1.8154431581497192,0.0,0.0,0.0,0.0,
hsa:09105_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09106,3.6100075244903564,3.6100075244903564,3.6100075244903564,3.6100075244903564,0.0,0.0,-0.6436697244644165,-0.6436697244644165,-0.6436697244644165,-0.6436697244644165,0.0,0.0,-0.3471100926399231,-0.2965596318244934,-0.3471100926399231,-0.2965596318244934,-0.3471100926399231,-0.2965596318244934,-0.3471100926399231,-0.2965596318244934,0.0,0.0,0.0,0.0,
hsa:09106_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09107,2.3535189628601074,2.3535189628601074,2.3535189628601074,2.3535189628601074,0.0,0.0,1.5172419548034668,1.5172419548034668,1.5172419548034668,1.5172419548034668,0.0,0.0,0.5038635730743408,1.013378381729126,0.5038635730743408,1.013378381729126,0.5038635730743408,1.013378381729126,0.5038635730743408,1.013378381729126,0.0,0.0,0.0,0.0,
hsa:09107_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09108,4.688544750213623,4.688544750213623,4.688544750213623,4.688544750213623,0.0,0.0,3.331808567047119,3.331808567047119,3.331808567047119,3.331808567047119,0.0,0.0,1.4308795928955078,1.9009289741516113,1.4308795928955078,1.9009289741516113,1.4308795928955078,1.9009289741516113,1.4308795928955078,1.9009289741516113,0.0,0.0,0.0,0.0,
hsa:09108_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09109,1.8641513586044312,1.8641513586044312,1.8641513586044312,1.8641513586044312,0.0,0.0,-0.6126167178153992,-0.6126167178153992,-0.6126167178153992,-0.6126167178153992,0.0,0.0,0.009782537817955017,-0.6223992109298706,0.009782537817955017,-0.6223992109298706,0.009782537817955017,-0.6223992109298706,0.009782537817955017,-0.6223992109298706,0.0,0.0,0.0,0.0,
hsa:09109_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09110,4.361336708068848,4.361336708068848,4.361336708068848,4.361336708068848,0.0,0.0,-1.8035249710083008,-1.8035249710083008,-1.8035249710083008,-1.8035249710083008,0.0,0.0,-0.9348560571670532,-0.8686689138412476,-0.9348560571670532,-0.8686689138412476,-0.9348560571670532,-0.8686689138412476,-0.9348560571670532,-0.8686689138412476,0.0,0.0,0.0,0.0,
hsa:09110_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09111,3.8321471214294434,3.8321471214294434,3.8321471214294434,3.8321471214294434,0.0,0.0,2.1589739322662354,2.1589739322662354,2.1589739322662354,2.1589739322662354,0.0,0.0,0.7025516033172607,1.4564223289489746,0.7025516033172607,1.4564223289489746,0.7025516033172607,1.4564223289489746,0.7025516033172607,1.4564223289489746,0.0,0.0,0.0,0.0,
hsa:09111_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09112,0.18328699469566345,0.18328699469566345,0.18328699469566345,0.18328699469566345,0.0,0.0,-0.005257070995867252,-0.005257070995867252,-0.005257070995867252,-0.005257070995867252,0.0,0.0,0.022600507363677025,-0.027857575565576553,0.022600507363677025,-0.027857575565576553,0.022600507363677025,-0.027857575565576553,0.022600507363677025,-0.027857575565576553,0.0,0.0,0.0,0.0,
hsa:09112_residual,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.08301778137683868,0.0,0.0,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0800270214676857,0.0,0.0,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.030756697058677673,0.049270324409008026,0.0,0.0,0.0,0.0,
hsa:09121,31.7216796875,31.7216796875,31.7216796875,31.7216796875,0.0,0.0,11.09267807006836,11.09267807006836,11.09267807006836,11.09267807006836,0.0,0.0,5.787631034851074,5.305047035217285,5.787631034851074,5.305047035217285,5.787631034851074,5.305047035217285,5.787631034851074,5.305047035217285,0.0,0.0,0.0,0.0,
hsa:09121_residual,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.0,0.0,0.0,0.0,
hsa:09122,99.09552001953125,99.09552001953125,99.09552001953125,99.09552001953125,0.0,0.0,99.09552001953125,99.09552001953125,99.09552001953125,99.09552001953125,0.0,0.0,47.324092864990234,51.771427154541016,47.324092864990234,51.771427154541016,47.324092864990234,51.771427154541016,47.324092864990234,51.771427154541016,0.0,0.0,0.0,0.0,
hsa:09122_residual,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.0,0.0,0.0,0.0,
hsa:09123,47.986175537109375,47.986175537109375,47.986175537109375,47.986175537109375,0.0,0.0,0.8674716949462891,0.8674716949462891,0.8674716949462891,0.8674716949462891,0.0,0.0,0.23595952987670898,0.6315141916275024,0.23595952987670898,0.6315141916275024,0.23595952987670898,0.6315141916275024,0.23595952987670898,0.6315141916275024,0.0,0.0,0.0,0.0,
hsa:09123_residual,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.0,0.0,0.0,0.0,
hsa:09124,13.582191467285156,13.582191467285156,13.582191467285156,13.582191467285156,0.0,0.0,9.528448104858398,9.528448104858398,9.528448104858398,9.528448104858398,0.0,0.0,4.121912002563477,5.406536102294922,4.121912002563477,5.406536102294922,4.121912002563477,5.406536102294922,4.121912002563477,5.406536102294922,0.0,0.0,0.0,0.0,
hsa:09124_residual,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.0,0.0,0.0,0.0,
hsa:09126,31.618526458740234,31.618526458740234,31.618526458740234,31.618526458740234,0.0,0.0,1.1370611190795898,1.1370611190795898,1.1370611190795898,1.1370611190795898,0.0,0.0,0.5806512832641602,0.5564112663269043,0.5806512832641602,0.5564112663269043,0.5806512832641602,0.5564112663269043,0.5806512832641602,0.5564112663269043,0.0,0.0,0.0,0.0,
hsa:09126_residual,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,1.4822863340377808,1.4822863340377808,1.4822863340377808,1.4822863340377808,0.0,0.0,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.7066656947135925,0.7756206393241882,0.0,0.0,0.0,0.0,
hsa:09125,9.124871253967285,9.124871253967285,9.124871253967285,9.124871253967285,0.0,0.0,0.7577482461929321,0.7577482461929321,0.7577482461929321,0.7577482461929321,0.0,0.0,0.7670841217041016,-0.009336024522781372,0.7670841217041016,-0.009336024522781372,0.7670841217041016,-0.009336024522781372,0.7670841217041016,-0.009336024522781372,0.0,0.0,0.0,0.0,
