Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_False_strg,0.5_sum_True_strg,0.6_sum_False_strg,0.6_sum_True_strg,0.7_sum_False_strg,0.7_sum_True_strg,0.8_sum_False_strg,0.8_sum_True_strg,0.9_sum_False_strg,0.9_sum_True_strg,1_sum_False_strg,1_sum_True_strg,
f1,188.6854248046875,187.1030731201172,184.96336364746094,183.05186462402344,178.47537231445312,0.0,33.915550231933594,34.44761276245117,33.643123626708984,33.09184265136719,33.29398727416992,0.0,105.9744873046875,-72.05894470214844,105.4493637084961,-71.0017318725586,103.97889709472656,-70.33577728271484,102.82832336425781,-69.73648071289062,100.64114379882812,-67.34716033935547,0.0,0.0,
f1_residual,7.5463409423828125,7.497984886169434,7.392146587371826,7.283367156982422,7.0976643562316895,0.0,2.194718837738037,2.212397813796997,2.1801724433898926,2.1768016815185547,2.1583924293518066,0.0,3.49765944480896,-1.3029406070709229,3.482320547103882,-1.2699226140975952,3.4211487770080566,-1.240976333618164,3.3650736808776855,-1.1882719993591309,3.2760510444641113,-1.1176586151123047,0.0,0.0,
f2,109.45780181884766,108.50709533691406,106.74524688720703,106.16452026367188,103.26918029785156,0.0,53.25947570800781,54.00947570800781,53.53124237060547,53.655975341796875,54.161285400390625,0.0,53.947757720947266,-0.6882877945899963,53.9362907409668,0.07318341732025146,52.83184814453125,0.6993967294692993,52.67649841308594,0.9794735908508301,52.24445343017578,1.9168336391448975,0.0,0.0,
f2_residual,7.5463409423828125,7.497984886169434,7.392146587371826,7.283367156982422,7.0976643562316895,0.0,2.194718837738037,2.212397813796997,2.1801724433898926,2.1768016815185547,2.1583924293518066,0.0,3.49765944480896,-1.3029406070709229,3.482320547103882,-1.2699226140975952,3.4211487770080566,-1.240976333618164,3.3650736808776855,-1.1882719993591309,3.2760510444641113,-1.1176586151123047,0.0,0.0,
f3,71.6477279663086,71.04678344726562,70.22653198242188,69.42639923095703,67.11450958251953,0.0,13.080825805664062,13.048912048339844,13.297317504882812,13.509686470031738,13.854726791381836,0.0,26.387754440307617,-13.306927680969238,26.28339385986328,-13.234484672546387,26.382740020751953,-13.08542251586914,26.283105850219727,-12.773419380187988,26.32866859436035,-12.4739408493042,0.0,0.0,
f3_residual,4.566403865814209,4.507166385650635,4.470958232879639,4.4084391593933105,4.210597515106201,0.0,2.389998435974121,2.409097671508789,2.424208164215088,2.433852195739746,2.4449853897094727,0.0,2.1974668502807617,0.19253169000148773,2.1919302940368652,0.21716736257076263,2.195204257965088,0.2290039360523224,2.1763224601745605,0.25752970576286316,2.1025500297546387,0.3424350917339325,0.0,0.0,
f4,153.00653076171875,151.434814453125,149.60195922851562,147.45005798339844,141.55889892578125,0.0,65.32119750976562,65.27304077148438,65.06045532226562,65.03636169433594,65.97808074951172,0.0,75.82732391357422,-10.50611686706543,75.23384857177734,-9.9608154296875,74.5130615234375,-9.452609062194824,73.42505645751953,-8.388700485229492,71.17088317871094,-5.192807197570801,0.0,0.0,
f4_residual,4.566403865814209,4.507166385650635,4.470958232879639,4.4084391593933105,4.210597515106201,0.0,2.389998435974121,2.409097671508789,2.424208164215088,2.433852195739746,2.4449853897094727,0.0,2.1974668502807617,0.19253169000148773,2.1919302940368652,0.21716736257076263,2.195204257965088,0.2290039360523224,2.1763224601745605,0.25752970576286316,2.1025500297546387,0.3424350917339325,0.0,0.0,
f5_rnd,52.87179946899414,52.50176239013672,51.89384460449219,51.03668212890625,49.428749084472656,0.0,1.5555098056793213,1.6393458843231201,1.4117648601531982,1.6381865739822388,1.5321102142333984,0.0,16.67341423034668,-15.117904663085938,16.60455894470215,-14.965213775634766,16.202268600463867,-14.790504455566406,15.9305419921875,-14.29235553741455,15.472386360168457,-13.940276145935059,0.0,0.0,
f5_rnd_residual,7.5463409423828125,7.497984886169434,7.392146587371826,7.283367156982422,7.0976643562316895,0.0,2.194718837738037,2.212397813796997,2.1801724433898926,2.1768016815185547,2.1583924293518066,0.0,3.49765944480896,-1.3029406070709229,3.482320547103882,-1.2699226140975952,3.4211487770080566,-1.240976333618164,3.3650736808776855,-1.1882719993591309,3.2760510444641113,-1.1176586151123047,0.0,0.0,
f6_rnd,40.251808166503906,39.84235763549805,39.14539337158203,38.61952209472656,37.23857116699219,0.0,3.4948129653930664,3.2978897094726562,3.130255937576294,2.874356985092163,3.2580015659332275,0.0,10.038307189941406,-6.543494701385498,9.901083946228027,-6.603194713592529,9.954499244689941,-6.82424259185791,9.580219268798828,-6.705862045288086,9.335941314697266,-6.077939987182617,0.0,0.0,
f6_rnd_residual,4.566403865814209,4.507166385650635,4.470958232879639,4.4084391593933105,4.210597515106201,0.0,2.389998435974121,2.409097671508789,2.424208164215088,2.433852195739746,2.4449853897094727,0.0,2.1974668502807617,0.19253169000148773,2.1919302940368652,0.21716736257076263,2.195204257965088,0.2290039360523224,2.1763224601745605,0.25752970576286316,2.1025500297546387,0.3424350917339325,0.0,0.0,
f7_rnd,58.42013168334961,58.15624237060547,57.52415084838867,55.96993637084961,53.95487976074219,0.0,10.932177543640137,10.857397079467773,10.82986831665039,11.4620943069458,10.883976936340332,0.0,21.460752487182617,-10.52857494354248,21.5553035736084,-10.697906494140625,21.483531951904297,-10.653665542602539,21.321928024291992,-9.859832763671875,20.80805206298828,-9.924076080322266,0.0,0.0,
f7_rnd_residual,4.416501522064209,4.375646114349365,4.299659729003906,4.191920757293701,4.059017658233643,0.0,0.584054708480835,0.5629686713218689,0.5638867020606995,0.6095526218414307,0.5648339986801147,0.0,1.3730666637420654,-0.7890119552612305,1.3713470697402954,-0.8083783984184265,1.370131254196167,-0.8062446117401123,1.3577587604522705,-0.7482061982154846,1.3101681470870972,-0.7453342080116272,0.0,0.0,
f8_rnd,24.658811569213867,24.40785789489746,23.899484634399414,23.2810001373291,21.9598388671875,0.0,0.3584820628166199,0.21774783730506897,0.17522406578063965,0.4109475314617157,-0.144067645072937,0.0,8.23392105102539,-7.875439643859863,8.108477592468262,-7.890729904174805,7.947495460510254,-7.772272109985352,7.859133720397949,-7.44818639755249,7.46839714050293,-7.612464904785156,0.0,0.0,
f8_rnd_residual,4.416501522064209,4.375646114349365,4.299659729003906,4.191920757293701,4.059017658233643,0.0,0.584054708480835,0.5629686713218689,0.5638867020606995,0.6095526218414307,0.5648339986801147,0.0,1.3730666637420654,-0.7890119552612305,1.3713470697402954,-0.8083783984184265,1.370131254196167,-0.8062446117401123,1.3577587604522705,-0.7482061982154846,1.3101681470870972,-0.7453342080116272,0.0,0.0,
