Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09100,63.95802307128906,63.95802307128906,63.95802307128906,63.95802307128906,0.0,0.0,-63.21841049194336,-63.21841049194336,-63.21841049194336,-63.21841049194336,0.0,0.0,-23.009037017822266,-40.209373474121094,-23.009037017822266,-40.209373474121094,-23.009037017822266,-40.209373474121094,-23.009037017822266,-40.209373474121094,0.0,0.0,0.0,0.0,
hsa:09100_residual,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,0.0,0.0,0.0,0.0,
hsa:09120,196.01756286621094,196.01756286621094,196.01756286621094,196.01756286621094,0.0,0.0,196.01756286621094,196.01756286621094,196.01756286621094,196.01756286621094,0.0,0.0,92.4128646850586,103.60468292236328,92.4128646850586,103.60468292236328,92.4128646850586,103.60468292236328,92.4128646850586,103.60468292236328,0.0,0.0,0.0,0.0,
hsa:09120_residual,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,0.0,0.0,0.0,0.0,
hsa:09130,113.36322021484375,113.36322021484375,113.36322021484375,113.36322021484375,0.0,0.0,111.23884582519531,111.23884582519531,111.23884582519531,111.23884582519531,0.0,0.0,50.922828674316406,60.316017150878906,50.922828674316406,60.316017150878906,50.922828674316406,60.316017150878906,50.922828674316406,60.316017150878906,0.0,0.0,0.0,0.0,
hsa:09130_residual,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,0.0,0.0,0.0,0.0,
hsa:09140,69.5072250366211,69.5072250366211,69.5072250366211,69.5072250366211,0.0,0.0,27.744653701782227,27.744653701782227,27.744653701782227,27.744653701782227,0.0,0.0,18.44120216369629,9.303447723388672,18.44120216369629,9.303447723388672,18.44120216369629,9.303447723388672,18.44120216369629,9.303447723388672,0.0,0.0,0.0,0.0,
hsa:09140_residual,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,0.0,0.0,0.0,0.0,
hsa:09150,120.39982604980469,120.39982604980469,120.39982604980469,120.39982604980469,0.0,0.0,119.86524200439453,119.86524200439453,119.86524200439453,119.86524200439453,0.0,0.0,56.29338836669922,63.57184600830078,56.29338836669922,63.57184600830078,56.29338836669922,63.57184600830078,56.29338836669922,63.57184600830078,0.0,0.0,0.0,0.0,
hsa:09150_residual,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,0.0,0.0,0.0,0.0,
hsa:09160,103.84388732910156,103.84388732910156,103.84388732910156,103.84388732910156,0.0,0.0,58.28587341308594,58.28587341308594,58.28587341308594,58.28587341308594,0.0,0.0,25.98379135131836,32.302085876464844,25.98379135131836,32.302085876464844,25.98379135131836,32.302085876464844,25.98379135131836,32.302085876464844,0.0,0.0,0.0,0.0,
hsa:09160_residual,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,2.566654682159424,2.566654682159424,2.566654682159424,2.566654682159424,0.0,0.0,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,1.1974358558654785,1.3692188262939453,0.0,0.0,0.0,0.0,
