Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_False_strg,0.5_sum_True_strg,0.6_sum_False_strg,0.6_sum_True_strg,0.7_sum_False_strg,0.7_sum_True_strg,0.8_sum_False_strg,0.8_sum_True_strg,0.9_sum_False_strg,0.9_sum_True_strg,1_sum_False_strg,1_sum_True_strg,
f1,276.1691589355469,271.7499694824219,262.9995422363281,253.29910278320312,239.7120819091797,0.0,41.411746978759766,43.465965270996094,44.060707092285156,41.079185485839844,36.0457649230957,0.0,147.60377502441406,-106.19204711914062,146.42129516601562,-102.955322265625,142.3844451904297,-98.32374572753906,136.04345703125,-94.96427917480469,127.24774932861328,-91.20198059082031,0.0,0.0,
f1_residual,10.66650390625,10.55095100402832,10.278040885925293,10.017660140991211,9.609833717346191,0.0,-0.43237435817718506,-0.38502368330955505,-0.4791214168071747,-0.568909764289856,-0.7739102244377136,0.0,4.133570194244385,-4.565944671630859,4.099469184875488,-4.484493255615234,3.918480396270752,-4.397602081298828,3.7433955669403076,-4.312305450439453,3.4634785652160645,-4.237389087677002,0.0,0.0,
f2,53.09891891479492,52.71482849121094,51.148521423339844,49.68988037109375,47.20553970336914,0.0,15.296937942504883,15.110618591308594,15.490429878234863,15.564594268798828,15.856546401977539,0.0,14.580501556396484,0.7164368629455566,14.661575317382812,0.44904235005378723,14.494077682495117,0.9963513016700745,14.313228607177734,1.2513644695281982,14.359375,1.4971709251403809,0.0,0.0,
f2_residual,10.66650390625,10.55095100402832,10.278040885925293,10.017660140991211,9.609833717346191,0.0,-0.43237435817718506,-0.38502368330955505,-0.4791214168071747,-0.568909764289856,-0.7739102244377136,0.0,4.133570194244385,-4.565944671630859,4.099469184875488,-4.484493255615234,3.918480396270752,-4.397602081298828,3.7433955669403076,-4.312305450439453,3.4634785652160645,-4.237389087677002,0.0,0.0,
f3,85.0399398803711,84.16154479980469,82.15023803710938,79.96580505371094,76.92323303222656,0.0,31.475460052490234,30.81937599182129,30.25986671447754,30.22286033630371,29.911273956298828,0.0,36.90830612182617,-5.432845592498779,36.49346160888672,-5.6740875244140625,35.52265930175781,-5.262795448303223,35.25690460205078,-5.034046649932861,34.30312728881836,-4.3918538093566895,0.0,0.0,
f3_residual,3.9404256343841553,3.8812153339385986,3.7551462650299072,3.620492696762085,3.4771029949188232,0.0,2.4198389053344727,2.3944203853607178,2.359560966491699,2.355039119720459,2.2816946506500244,0.0,1.5523829460144043,0.8674562573432922,1.5269629955291748,0.8674574494361877,1.4791308641433716,0.8804301619529724,1.4503941535949707,0.9046448469161987,1.4014883041381836,0.880206286907196,0.0,0.0,
f4,103.60037994384766,102.36676025390625,99.07905578613281,96.71595764160156,93.08858489990234,0.0,46.28871154785156,46.25602340698242,47.13280487060547,47.943702697753906,46.26508331298828,0.0,43.94013214111328,2.348581075668335,43.57493591308594,2.6810855865478516,42.78531265258789,4.3474884033203125,42.16006088256836,5.783645153045654,40.22487258911133,6.040213584899902,0.0,0.0,
f4_residual,3.9404256343841553,3.8812153339385986,3.7551462650299072,3.620492696762085,3.4771029949188232,0.0,2.4198389053344727,2.3944203853607178,2.359560966491699,2.355039119720459,2.2816946506500244,0.0,1.5523829460144043,0.8674562573432922,1.5269629955291748,0.8674574494361877,1.4791308641433716,0.8804301619529724,1.4503941535949707,0.9046448469161987,1.4014883041381836,0.880206286907196,0.0,0.0,
f5_rnd,76.46387481689453,75.97071838378906,74.19054412841797,72.60345458984375,69.52752685546875,0.0,-1.7560020685195923,-1.8894538879394531,-2.419260025024414,-2.1315841674804688,-2.7565019130706787,0.0,22.453895568847656,-24.209897994995117,22.302623748779297,-24.19207763671875,21.530460357666016,-23.949716567993164,21.11575698852539,-23.247343063354492,19.989009857177734,-22.74551010131836,0.0,0.0,
f5_rnd_residual,10.66650390625,10.55095100402832,10.278040885925293,10.017660140991211,9.609833717346191,0.0,-0.43237435817718506,-0.38502368330955505,-0.4791214168071747,-0.568909764289856,-0.7739102244377136,0.0,4.133570194244385,-4.565944671630859,4.099469184875488,-4.484493255615234,3.918480396270752,-4.397602081298828,3.7433955669403076,-4.312305450439453,3.4634785652160645,-4.237389087677002,0.0,0.0,
