Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_False_strg,0.5_sum_True_strg,0.6_sum_False_strg,0.6_sum_True_strg,0.7_sum_False_strg,0.7_sum_True_strg,0.8_sum_False_strg,0.8_sum_True_strg,0.9_sum_False_strg,0.9_sum_True_strg,1_sum_False_strg,1_sum_True_strg,
f1,150.06524658203125,146.53543090820312,143.87677001953125,139.7289276123047,128.62353515625,0.0,37.00798797607422,38.30307388305664,39.37148666381836,41.97706604003906,48.18828201293945,0.0,84.42818450927734,-47.420196533203125,83.80140686035156,-45.49833679199219,83.70536804199219,-44.33388137817383,84.21979522705078,-42.24273681640625,82.4593734741211,-34.27109146118164,0.0,0.0,
f1_residual,18.609790802001953,18.287553787231445,17.931529998779297,17.418960571289062,16.161203384399414,0.0,-2.926173210144043,-2.842421531677246,-2.7928354740142822,-2.555074691772461,-1.8109617233276367,0.0,5.16884708404541,-8.095020294189453,5.067055702209473,-7.909477233886719,5.007497787475586,-7.8003339767456055,5.061261177062988,-7.616334915161133,4.832458019256592,-6.643420219421387,0.0,0.0,
f2,107.49967193603516,105.47744750976562,102.99700164794922,100.38285827636719,91.39328002929688,0.0,32.697818756103516,33.17102813720703,32.887027740478516,34.7052001953125,38.42829132080078,0.0,46.82526397705078,-14.127449035644531,46.34368133544922,-13.172657012939453,45.971168518066406,-13.084142684936523,47.420902252197266,-12.7156982421875,46.78069305419922,-8.35240650177002,0.0,0.0,
f2_residual,18.609790802001953,18.287553787231445,17.931529998779297,17.418960571289062,16.161203384399414,0.0,-2.926173210144043,-2.842421531677246,-2.7928354740142822,-2.555074691772461,-1.8109617233276367,0.0,5.16884708404541,-8.095020294189453,5.067055702209473,-7.909477233886719,5.007497787475586,-7.8003339767456055,5.061261177062988,-7.616334915161133,4.832458019256592,-6.643420219421387,0.0,0.0,
f3,128.63450622558594,127.18164825439453,124.42007446289062,121.2112808227539,113.89968872070312,0.0,63.905616760253906,64.0384292602539,65.01443481445312,63.96916580200195,62.456424713134766,0.0,19.23858070373535,44.66703796386719,19.895763397216797,44.14266586303711,21.080120086669922,43.9343147277832,20.2343692779541,43.734798431396484,19.846900939941406,42.60952377319336,0.0,0.0,
f3_residual,9.379638671875,9.175541877746582,8.997125625610352,8.668696403503418,8.089329719543457,0.0,5.954617500305176,5.860204696655273,5.868335723876953,5.691191673278809,5.408267021179199,0.0,2.991159200668335,2.9634575843811035,2.963340997695923,2.8968632221221924,2.9311366081237793,2.937199115753174,2.7874081134796143,2.9037842750549316,2.621774196624756,2.7864930629730225,0.0,0.0,
f4,143.43515014648438,140.7071533203125,138.89907836914062,134.23086547851562,127.26151275634766,0.0,107.54629516601562,106.81856536865234,105.59248352050781,104.02433013916016,99.72561645507812,0.0,74.32889556884766,33.21739196777344,74.20734405517578,32.61122131347656,73.02643585205078,32.56604766845703,71.416748046875,32.60757827758789,68.53713989257812,31.188474655151367,0.0,0.0,
f4_residual,9.379638671875,9.175541877746582,8.997125625610352,8.668696403503418,8.089329719543457,0.0,5.954617500305176,5.860204696655273,5.868335723876953,5.691191673278809,5.408267021179199,0.0,2.991159200668335,2.9634575843811035,2.963340997695923,2.8968632221221924,2.9311366081237793,2.937199115753174,2.7874081134796143,2.9037842750549316,2.621774196624756,2.7864930629730225,0.0,0.0,
f5_rnd,70.80787658691406,69.01215362548828,67.68155670166016,65.39629364013672,59.97825241088867,0.0,-3.3217005729675293,-3.1771819591522217,-2.431818962097168,-1.206425666809082,-1.2047313451766968,0.0,15.245688438415527,-18.5673885345459,14.754781723022461,-17.93196678161621,14.88255786895752,-17.314373016357422,15.035017967224121,-16.241443634033203,13.626924514770508,-14.831655502319336,0.0,0.0,
f5_rnd_residual,18.609790802001953,18.287553787231445,17.931529998779297,17.418960571289062,16.161203384399414,0.0,-2.926173210144043,-2.842421531677246,-2.7928354740142822,-2.555074691772461,-1.8109617233276367,0.0,5.16884708404541,-8.095020294189453,5.067055702209473,-7.909477233886719,5.007497787475586,-7.8003339767456055,5.061261177062988,-7.616334915161133,4.832458019256592,-6.643420219421387,0.0,0.0,
f6_rnd,43.16350173950195,42.231651306152344,41.381221771240234,39.93547821044922,37.34442901611328,0.0,11.53531265258789,11.615478515625,10.848674774169922,10.445018768310547,10.792399406433105,0.0,20.65012550354004,-9.114813804626465,20.508378982543945,-8.892898559570312,19.829639434814453,-8.980963706970215,19.297794342041016,-8.852774620056152,18.706939697265625,-7.914538383483887,0.0,0.0,
f6_rnd_residual,9.379638671875,9.175541877746582,8.997125625610352,8.668696403503418,8.089329719543457,0.0,5.954617500305176,5.860204696655273,5.868335723876953,5.691191673278809,5.408267021179199,0.0,2.991159200668335,2.9634575843811035,2.963340997695923,2.8968632221221924,2.9311366081237793,2.937199115753174,2.7874081134796143,2.9037842750549316,2.621774196624756,2.7864930629730225,0.0,0.0,
f7_rnd,34.03559112548828,33.10464859008789,32.49075698852539,30.9599552154541,27.914125442504883,0.0,10.124178886413574,10.55708122253418,10.43152904510498,9.650008201599121,8.94161605834961,0.0,15.231414794921875,-5.107235908508301,15.054001808166504,-4.496921539306641,14.89456844329834,-4.463037490844727,13.913297653198242,-4.263288497924805,13.5089111328125,-4.567294597625732,0.0,0.0,
f7_rnd_residual,4.135291576385498,4.049148082733154,3.969601631164551,3.782208204269409,3.453003168106079,0.0,1.1403967142105103,1.1782785654067993,1.1483439207077026,1.0688552856445312,0.9939303398132324,0.0,1.4834063053131104,-0.3430096209049225,1.4856984615325928,-0.3074200451374054,1.4553470611572266,-0.3070031702518463,1.3478412628173828,-0.2789860963821411,1.3337531089782715,-0.3398228585720062,0.0,0.0,
f8_rnd,22.358449935913086,21.74984359741211,21.253541946411133,20.154321670532227,18.585186004638672,0.0,6.542527675628662,6.5554046630859375,6.3932785987854,6.084477424621582,6.106511116027832,0.0,9.208992004394531,-2.6664648056030273,9.084138870239258,-2.5287344455718994,8.90156364440918,-2.5082848072052,8.354509353637695,-2.2700319290161133,8.038164138793945,-1.9316529035568237,0.0,0.0,
f8_rnd_residual,4.135291576385498,4.049148082733154,3.969601631164551,3.782208204269409,3.453003168106079,0.0,1.1403967142105103,1.1782785654067993,1.1483439207077026,1.0688552856445312,0.9939303398132324,0.0,1.4834063053131104,-0.3430096209049225,1.4856984615325928,-0.3074200451374054,1.4553470611572266,-0.3070031702518463,1.3478412628173828,-0.2789860963821411,1.3337531089782715,-0.3398228585720062,0.0,0.0,
