Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_False_strg,0.5_sum_True_strg,0.6_sum_False_strg,0.6_sum_True_strg,0.7_sum_False_strg,0.7_sum_True_strg,0.8_sum_False_strg,0.8_sum_True_strg,0.9_sum_False_strg,0.9_sum_True_strg,1_sum_False_strg,1_sum_True_strg,
f1,320.1156005859375,314.7696533203125,303.80816650390625,294.96795654296875,254.58322143554688,0.0,102.44137573242188,104.40577697753906,102.28236389160156,99.54767608642578,88.3732681274414,0.0,197.61729431152344,-95.17594146728516,196.91220092773438,-92.50640869140625,190.54638671875,-88.26399993896484,184.7598114013672,-85.21212768554688,159.1294708251953,-70.75619506835938,0.0,0.0,
f1_residual,6.431840419769287,6.360583305358887,6.079617500305176,5.904198169708252,5.146940231323242,0.0,3.265831708908081,3.2758588790893555,3.1996779441833496,3.1602187156677246,2.6986780166625977,0.0,3.3167221546173096,-0.05089026689529419,3.3046340942382812,-0.028775371611118317,3.180856466293335,0.018821515142917633,3.093785524368286,0.06643292307853699,2.6162431240081787,0.08243473619222641,0.0,0.0,
f2,80.32369232177734,79.44348907470703,77.74844360351562,76.71038055419922,70.66427612304688,0.0,23.648195266723633,23.58951759338379,22.911174774169922,22.805408477783203,24.404285430908203,0.0,-0.873788595199585,24.521982192993164,-0.8910708427429199,24.480588912963867,-1.3351658582687378,24.246339797973633,-1.263972520828247,24.069381713867188,-0.28991419076919556,24.694198608398438,0.0,0.0,
f2_residual,6.431840419769287,6.360583305358887,6.079617500305176,5.904198169708252,5.146940231323242,0.0,3.265831708908081,3.2758588790893555,3.1996779441833496,3.1602187156677246,2.6986780166625977,0.0,3.3167221546173096,-0.05089026689529419,3.3046340942382812,-0.028775371611118317,3.180856466293335,0.018821515142917633,3.093785524368286,0.06643292307853699,2.6162431240081787,0.08243473619222641,0.0,0.0,
f3,68.390869140625,66.52708435058594,64.82164764404297,62.94694519042969,55.841182708740234,0.0,-35.70952606201172,-34.07856369018555,-33.637229919433594,-31.817113876342773,-27.80453109741211,0.0,-31.045726776123047,-4.6637983322143555,-30.59394645690918,-3.4846177101135254,-30.11615753173828,-3.5210704803466797,-28.817527770996094,-2.9995834827423096,-26.21626091003418,-1.5882714986801147,0.0,0.0,
f3_residual,3.4450273513793945,3.333102226257324,3.2195169925689697,3.098921775817871,2.685676097869873,0.0,-0.8666872382164001,-0.8092640042304993,-0.7657099962234497,-0.7043783068656921,-0.5454301238059998,0.0,-1.303641438484192,0.43695423007011414,-1.279606819152832,0.470342755317688,-1.2647804021835327,0.49907031655311584,-1.2087736129760742,0.5043952465057373,-1.1029974222183228,0.5575673580169678,0.0,0.0,
f4,97.05885314941406,95.04502868652344,92.59515380859375,90.01140594482422,80.7490005493164,0.0,-52.750545501708984,-51.12363815307617,-50.04506301879883,-47.905914306640625,-40.39711380004883,0.0,-41.388797760009766,-11.361745834350586,-41.017677307128906,-10.105964660644531,-41.28096389770508,-8.764102935791016,-39.97040939331055,-7.935506820678711,-37.134925842285156,-3.2621922492980957,0.0,0.0,
f4_residual,3.4450273513793945,3.333102226257324,3.2195169925689697,3.098921775817871,2.685676097869873,0.0,-0.8666872382164001,-0.8092640042304993,-0.7657099962234497,-0.7043783068656921,-0.5454301238059998,0.0,-1.303641438484192,0.43695423007011414,-1.279606819152832,0.470342755317688,-1.2647804021835327,0.49907031655311584,-1.2087736129760742,0.5043952465057373,-1.1029974222183228,0.5575673580169678,0.0,0.0,
f5_rnd,36.55582809448242,36.203163146972656,35.32079315185547,34.192466735839844,31.09260368347168,0.0,-1.2689528465270996,-1.3869858980178833,-1.4272987842559814,-1.1368638277053833,-1.247887372970581,0.0,0.13499385118484497,-1.403946876525879,0.1297791600227356,-1.5167648792266846,0.19365990161895752,-1.6209588050842285,0.30344581604003906,-1.440310001373291,0.26929083466529846,-1.5171784162521362,0.0,0.0,
f5_rnd_residual,6.431840419769287,6.360583305358887,6.079617500305176,5.904198169708252,5.146940231323242,0.0,3.265831708908081,3.2758588790893555,3.1996779441833496,3.1602187156677246,2.6986780166625977,0.0,3.3167221546173096,-0.05089026689529419,3.3046340942382812,-0.028775371611118317,3.180856466293335,0.018821515142917633,3.093785524368286,0.06643292307853699,2.6162431240081787,0.08243473619222641,0.0,0.0,
