Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_ADRN,0.5_sum_MES,0.6_sum_ADRN,0.6_sum_MES,0.7_sum_ADRN,0.7_sum_MES,0.8_sum_ADRN,0.8_sum_MES,0.9_sum_ADRN,0.9_sum_MES,1_sum_ADRN,1_sum_MES,
hsa:00010,0.015613559633493423,0.015613559633493423,0.014705544337630272,0.014705544337630272,0.014585405588150024,0.0,0.006605966482311487,0.006605966482311487,0.006222703494131565,0.006222703494131565,0.0061577316373586655,0.0,0.003174078417941928,0.003431889461353421,0.003174078417941928,0.003431889461353421,0.00312436162494123,0.003098340705037117,0.00312436162494123,0.003098340705037117,0.003059391165152192,0.003098340705037117,0.0,0.0,
hsa:00010_residual,0.00235808826982975,0.00235808826982975,0.002271813340485096,0.002271813340485096,0.002252688631415367,0.0,-6.648078124271706e-05,-6.648078124271706e-05,1.9793968021986075e-05,1.9793968021986075e-05,3.891880260198377e-05,0.0,-0.0011272706324234605,0.0010607898002490401,-0.0011272706324234605,0.0010607898002490401,-0.0011074719950556755,0.0011272658593952656,-0.0011074719950556755,0.0011272658593952656,-0.001088347053155303,0.0011272658593952656,0.0,0.0,
hsa:00020,0.020744089037179947,0.020744089037179947,0.01935809664428234,0.01935809664428234,0.019147764891386032,0.0,-0.011203952133655548,-0.011203952133655548,-0.01040457934141159,-0.01040457934141159,-0.010265886783599854,0.0,-0.006296837702393532,-0.004907114431262016,-0.006296837702393532,-0.004907114431262016,-0.0061766039580106735,-0.004227976780384779,-0.0061766039580106735,-0.004227976780384779,-0.006037910468876362,-0.004227976780384779,0.0,0.0,
hsa:00020_residual,0.00235808826982975,0.00235808826982975,0.002271813340485096,0.002271813340485096,0.002252688631415367,0.0,-6.648078124271706e-05,-6.648078124271706e-05,1.9793968021986075e-05,1.9793968021986075e-05,3.891880260198377e-05,0.0,-0.0011272706324234605,0.0010607898002490401,-0.0011272706324234605,0.0010607898002490401,-0.0011074719950556755,0.0011272658593952656,-0.0011074719950556755,0.0011272658593952656,-0.001088347053155303,0.0011272658593952656,0.0,0.0,
hsa:00030,0.0051854513585567474,0.0051854513585567474,0.004915676545351744,0.004915676545351744,0.004870313685387373,0.0,0.0031501827761530876,0.0031501827761530876,0.0029302998445928097,0.0029302998445928097,0.0029257810674607754,0.0,0.00127309316303581,0.0018770891474559903,0.00127309316303581,0.0018770891474559903,0.0012487813364714384,0.0016815189737826586,0.0012487813364714384,0.0016815189737826586,0.0012442624429240823,0.0016815189737826586,0.0,0.0,
hsa:00030_residual,0.00235808826982975,0.00235808826982975,0.002271813340485096,0.002271813340485096,0.002252688631415367,0.0,-6.648078124271706e-05,-6.648078124271706e-05,1.9793968021986075e-05,1.9793968021986075e-05,3.891880260198377e-05,0.0,-0.0011272706324234605,0.0010607898002490401,-0.0011272706324234605,0.0010607898002490401,-0.0011074719950556755,0.0011272658593952656,-0.0011074719950556755,0.0011272658593952656,-0.001088347053155303,0.0011272658593952656,0.0,0.0,
hsa:00040,0.0058463700115680695,0.0058463700115680695,0.005616988055408001,0.005616988055408001,0.005581556353718042,0.0,-0.005370671860873699,-0.005370671860873699,-0.005141289439052343,-0.005141289439052343,-0.005105857737362385,0.0,-0.003370581893250346,-0.0020000897347927094,-0.003370581893250346,-0.0020000897347927094,-0.003328504040837288,-0.0018127856310456991,-0.003328504040837288,-0.0018127856310456991,-0.0032930723391473293,-0.0018127856310456991,0.0,0.0,
hsa:00040_residual,0.00235808826982975,0.00235808826982975,0.002271813340485096,0.002271813340485096,0.002252688631415367,0.0,-6.648078124271706e-05,-6.648078124271706e-05,1.9793968021986075e-05,1.9793968021986075e-05,3.891880260198377e-05,0.0,-0.0011272706324234605,0.0010607898002490401,-0.0011272706324234605,0.0010607898002490401,-0.0011074719950556755,0.0011272658593952656,-0.0011074719950556755,0.0011272658593952656,-0.001088347053155303,0.0011272658593952656,0.0,0.0,
hsa:00051,0.1341746300458908,0.1341746300458908,0.12779419124126434,0.12779419124126434,0.12634076178073883,0.0,-0.020061153918504715,-0.020061153918504715,-0.01448014471679926,-0.01448014471679926,-0.013026708737015724,0.0,-0.06228155642747879,0.04222039878368378,-0.06228155642747879,0.04222039878368378,-0.06182228401303291,0.04734214395284653,-0.06182228401303291,0.04734214395284653,-0.0603688508272171,0.04734214395284653,0.0,0.0,
hsa:00051_residual,0.00235808826982975,0.00235808826982975,0.002271813340485096,0.002271813340485096,0.002252688631415367,0.0,-6.648078124271706e-05,-6.648078124271706e-05,1.9793968021986075e-05,1.9793968021986075e-05,3.891880260198377e-05,0.0,-0.0011272706324234605,0.0010607898002490401,-0.0011272706324234605,0.0010607898002490401,-0.0011074719950556755,0.0011272658593952656,-0.0011074719950556755,0.0011272658593952656,-0.001088347053155303,0.0011272658593952656,0.0,0.0,
hsa:00052,0.08755556493997574,0.08755556493997574,0.08311675488948822,0.08311675488948822,0.08277659863233566,0.0,0.009082725271582603,0.009082725271582603,0.01211612019687891,0.01211612019687891,0.011808591894805431,0.0,-0.018527839332818985,0.02761056274175644,-0.018527839332818985,0.02761056274175644,-0.018966253846883774,0.031082376837730408,-0.018966253846883774,0.031082376837730408,-0.019273782148957253,0.031082376837730408,0.0,0.0,
