Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_ADRN,0.5_sum_MES,0.6_sum_ADRN,0.6_sum_MES,0.7_sum_ADRN,0.7_sum_MES,0.8_sum_ADRN,0.8_sum_MES,0.9_sum_ADRN,0.9_sum_MES,1_sum_ADRN,1_sum_MES,
hsa:09101,0.9288992881774902,0.9288992881774902,0.9002935886383057,0.9002935886383057,0.8880901336669922,0.0,-0.17191673815250397,-0.17191673815250397,-0.1488095223903656,-0.1488095223903656,-0.1400601863861084,0.0,-0.41660791635513306,0.2446911633014679,-0.41660791635513306,0.2446911633014679,-0.4083283543586731,0.2595188319683075,-0.4083283543586731,0.2595188319683075,-0.3995790481567383,0.2595188319683075,0.0,0.0,
hsa:09101_residual,0.011260675266385078,0.011260675266385078,0.01058628223836422,0.01058628223836422,0.010451111942529678,0.0,-0.003515935270115733,-0.003515935270115733,-0.0039402092806994915,-0.0039402092806994915,-0.0038050382863730192,0.0,-0.007371812593191862,0.0038558770902454853,-0.007371812593191862,0.0038558770902454853,-0.007246753200888634,0.003306543454527855,-0.007246753200888634,0.003306543454527855,-0.007111581042408943,0.003306543454527855,0.0,0.0,
hsa:09102,1.1193714141845703,1.1193714141845703,1.0691642761230469,1.0691642761230469,1.0582103729248047,0.0,-0.6295644640922546,-0.6295644640922546,-0.6491263508796692,-0.6491263508796692,-0.638172447681427,0.0,-0.8679919242858887,0.23842743039131165,-0.8679919242858887,0.23842743039131165,-0.8526692390441895,0.20354285836219788,-0.8526692390441895,0.20354285836219788,-0.8417153358459473,0.20354285836219788,0.0,0.0,
hsa:09102_residual,0.011260675266385078,0.011260675266385078,0.01058628223836422,0.01058628223836422,0.010451111942529678,0.0,-0.003515935270115733,-0.003515935270115733,-0.0039402092806994915,-0.0039402092806994915,-0.0038050382863730192,0.0,-0.007371812593191862,0.0038558770902454853,-0.007371812593191862,0.0038558770902454853,-0.007246753200888634,0.003306543454527855,-0.007246753200888634,0.003306543454527855,-0.007111581042408943,0.003306543454527855,0.0,0.0,
hsa:09103,0.7072094082832336,0.7072094082832336,0.6915526390075684,0.6915526390075684,0.6849367022514343,0.0,-0.4115723967552185,-0.4115723967552185,-0.41246962547302246,-0.41246962547302246,-0.4058537185192108,0.0,-0.5519295334815979,0.14035716652870178,-0.5519295334815979,0.14035716652870178,-0.5445497632026672,0.13208015263080597,-0.5445497632026672,0.13208015263080597,-0.5379338264465332,0.13208015263080597,0.0,0.0,
hsa:09103_residual,0.011260675266385078,0.011260675266385078,0.01058628223836422,0.01058628223836422,0.010451111942529678,0.0,-0.003515935270115733,-0.003515935270115733,-0.0039402092806994915,-0.0039402092806994915,-0.0038050382863730192,0.0,-0.007371812593191862,0.0038558770902454853,-0.007371812593191862,0.0038558770902454853,-0.007246753200888634,0.003306543454527855,-0.007246753200888634,0.003306543454527855,-0.007111581042408943,0.003306543454527855,0.0,0.0,
hsa:09104,0.6601769924163818,0.6601769924163818,0.6278488636016846,0.6278488636016846,0.6210377812385559,0.0,-0.47843900322914124,-0.47843900322914124,-0.4461108446121216,-0.4461108446121216,-0.4392998218536377,0.0,-0.5378357768058777,0.05939679220318794,-0.5378357768058777,0.05939679220318794,-0.5293581485748291,0.08324728161096573,-0.5293581485748291,0.08324728161096573,-0.5225471258163452,0.08324728161096573,0.0,0.0,
hsa:09104_residual,0.011260675266385078,0.011260675266385078,0.01058628223836422,0.01058628223836422,0.010451111942529678,0.0,-0.003515935270115733,-0.003515935270115733,-0.0039402092806994915,-0.0039402092806994915,-0.0038050382863730192,0.0,-0.007371812593191862,0.0038558770902454853,-0.007371812593191862,0.0038558770902454853,-0.007246753200888634,0.003306543454527855,-0.007246753200888634,0.003306543454527855,-0.007111581042408943,0.003306543454527855,0.0,0.0,
hsa:09105,0.20406101644039154,0.20406101644039154,0.19611603021621704,0.19611603021621704,0.19410574436187744,0.0,-0.05321112647652626,-0.05321112647652626,-0.061098046600818634,-0.061098046600818634,-0.06043737381696701,0.0,-0.06864546984434128,0.015434334054589272,-0.06864546984434128,0.015434334054589272,-0.06895476579666138,0.007856716401875019,-0.06895476579666138,0.007856716401875019,-0.06829408556222916,0.007856716401875019,0.0,0.0,
hsa:09105_residual,0.011260675266385078,0.011260675266385078,0.01058628223836422,0.01058628223836422,0.010451111942529678,0.0,-0.003515935270115733,-0.003515935270115733,-0.0039402092806994915,-0.0039402092806994915,-0.0038050382863730192,0.0,-0.007371812593191862,0.0038558770902454853,-0.007371812593191862,0.0038558770902454853,-0.007246753200888634,0.003306543454527855,-0.007246753200888634,0.003306543454527855,-0.007111581042408943,0.003306543454527855,0.0,0.0,
