Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_ADRN,0.5_sum_MES,0.6_sum_ADRN,0.6_sum_MES,0.7_sum_ADRN,0.7_sum_MES,0.8_sum_ADRN,0.8_sum_MES,0.9_sum_ADRN,0.9_sum_MES,1_sum_ADRN,1_sum_MES,
hsa:09100,14.686290740966797,14.686290740966797,14.383098602294922,14.383098602294922,14.25755786895752,0.0,-3.1256463527679443,-3.1256463527679443,-3.1113839149475098,-3.1113839149475098,-3.0508604049682617,0.0,-4.542255401611328,1.4166091680526733,-4.542255401611328,1.4166091680526733,-4.467876434326172,1.356492280960083,-4.467876434326172,1.356492280960083,-4.407352447509766,1.356492280960083,0.0,0.0,
hsa:09100_residual,0.4842786490917206,0.4842786490917206,0.4813723564147949,0.4813723564147949,0.4800119698047638,0.0,0.47848713397979736,0.47848713397979736,0.4768542945384979,0.4768542945384979,0.4754939675331116,0.0,0.4031144380569458,0.07537271082401276,0.4031144380569458,0.07537271082401276,0.4008448123931885,0.07600948214530945,0.4008448123931885,0.07600948214530945,0.39948445558547974,0.07600948214530945,0.0,0.0,
hsa:09120,5.898500919342041,5.898500919342041,5.806758403778076,5.806758403778076,5.780672550201416,0.0,-0.9425399303436279,-0.9425399303436279,-0.9310025572776794,-0.9310025572776794,-0.9049167633056641,0.0,-0.7449816465377808,-0.19755834341049194,-0.7449816465377808,-0.19755834341049194,-0.7434903979301453,-0.1875120997428894,-0.7434903979301453,-0.1875120997428894,-0.717404842376709,-0.1875120997428894,0.0,0.0,
hsa:09120_residual,0.4842786490917206,0.4842786490917206,0.4813723564147949,0.4813723564147949,0.4800119698047638,0.0,0.47848713397979736,0.47848713397979736,0.4768542945384979,0.4768542945384979,0.4754939675331116,0.0,0.4031144380569458,0.07537271082401276,0.4031144380569458,0.07537271082401276,0.4008448123931885,0.07600948214530945,0.4008448123931885,0.07600948214530945,0.39948445558547974,0.07600948214530945,0.0,0.0,
hsa:09130,23.311016082763672,23.311016082763672,22.996681213378906,22.996681213378906,22.871217727661133,0.0,20.72454833984375,20.72454833984375,20.706344604492188,20.706344604492188,20.831809997558594,0.0,17.997671127319336,2.7268776893615723,17.997671127319336,2.7268776893615723,18.145647048950195,2.5606985092163086,18.145647048950195,2.5606985092163086,18.27111053466797,2.5606985092163086,0.0,0.0,
hsa:09130_residual,0.4842786490917206,0.4842786490917206,0.4813723564147949,0.4813723564147949,0.4800119698047638,0.0,0.47848713397979736,0.47848713397979736,0.4768542945384979,0.4768542945384979,0.4754939675331116,0.0,0.4031144380569458,0.07537271082401276,0.4031144380569458,0.07537271082401276,0.4008448123931885,0.07600948214530945,0.4008448123931885,0.07600948214530945,0.39948445558547974,0.07600948214530945,0.0,0.0,
hsa:09140,23.551788330078125,23.551788330078125,23.223426818847656,23.223426818847656,23.010177612304688,0.0,12.815693855285645,12.815693855285645,12.932429313659668,12.932429313659668,13.120628356933594,0.0,12.702841758728027,0.11285191774368286,12.702841758728027,0.11285191774368286,12.897778511047363,0.03465062379837036,12.897778511047363,0.03465062379837036,13.085976600646973,0.03465062379837036,0.0,0.0,
hsa:09140_residual,0.4842786490917206,0.4842786490917206,0.4813723564147949,0.4813723564147949,0.4800119698047638,0.0,0.47848713397979736,0.47848713397979736,0.4768542945384979,0.4768542945384979,0.4754939675331116,0.0,0.4031144380569458,0.07537271082401276,0.4031144380569458,0.07537271082401276,0.4008448123931885,0.07600948214530945,0.4008448123931885,0.07600948214530945,0.39948445558547974,0.07600948214530945,0.0,0.0,
hsa:09150,41.20791244506836,41.20791244506836,40.735416412353516,40.735416412353516,40.44298553466797,0.0,40.201759338378906,40.201759338378906,40.41401672363281,40.41401672363281,40.12158966064453,0.0,35.005184173583984,5.196572780609131,35.005184173583984,5.196572780609131,34.87506866455078,5.538949966430664,34.87506866455078,5.538949966430664,34.582637786865234,5.538949966430664,0.0,0.0,
hsa:09150_residual,0.4842786490917206,0.4842786490917206,0.4813723564147949,0.4813723564147949,0.4800119698047638,0.0,0.47848713397979736,0.47848713397979736,0.4768542945384979,0.4768542945384979,0.4754939675331116,0.0,0.4031144380569458,0.07537271082401276,0.4031144380569458,0.07537271082401276,0.4008448123931885,0.07600948214530945,0.4008448123931885,0.07600948214530945,0.39948445558547974,0.07600948214530945,0.0,0.0,
hsa:09160,32.34449005126953,32.34449005126953,31.854618072509766,31.854618072509766,31.637388229370117,0.0,25.7430362701416,25.7430362701416,25.39763832092285,25.39763832092285,25.22054672241211,0.0,23.387109756469727,2.3559272289276123,23.387109756469727,2.3559272289276123,23.137042999267578,2.26059627532959,23.137042999267578,2.26059627532959,22.959951400756836,2.26059627532959,0.0,0.0,
hsa:09160_residual,0.4842786490917206,0.4842786490917206,0.4813723564147949,0.4813723564147949,0.4800119698047638,0.0,0.47848713397979736,0.47848713397979736,0.4768542945384979,0.4768542945384979,0.4754939675331116,0.0,0.4031144380569458,0.07537271082401276,0.4031144380569458,0.07537271082401276,0.4008448123931885,0.07600948214530945,0.4008448123931885,0.07600948214530945,0.39948445558547974,0.07600948214530945,0.0,0.0,
