Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_ADRN,0.5_sum_MES,0.6_sum_ADRN,0.6_sum_MES,0.7_sum_ADRN,0.7_sum_MES,0.8_sum_ADRN,0.8_sum_MES,0.9_sum_ADRN,0.9_sum_MES,1_sum_ADRN,1_sum_MES,
hsa:09100,5.432011604309082,5.432011604309082,5.432011604309082,5.432011604309082,5.432011604309082,0.0,3.962156295776367,3.962156295776367,3.962156295776367,3.962156295776367,3.962156295776367,0.0,2.8045926094055176,1.15756356716156,2.8045926094055176,1.15756356716156,2.8045926094055176,1.15756356716156,2.8045926094055176,1.15756356716156,2.8045926094055176,1.15756356716156,0.0,0.0,
hsa:09100_residual,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.0,0.0,
hsa:09120,9.292213439941406,9.292213439941406,9.292213439941406,9.292213439941406,9.292213439941406,0.0,-2.078397274017334,-2.078397274017334,-2.078397274017334,-2.078397274017334,-2.078397274017334,0.0,-2.2914133071899414,0.21301698684692383,-2.2914133071899414,0.21301698684692383,-2.2914133071899414,0.21301698684692383,-2.2914133071899414,0.21301698684692383,-2.2914133071899414,0.21301698684692383,0.0,0.0,
hsa:09120_residual,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.0,0.0,
hsa:09130,15.482033729553223,15.482033729553223,15.482033729553223,15.482033729553223,15.482033729553223,0.0,10.13174057006836,10.13174057006836,10.13174057006836,10.13174057006836,10.13174057006836,0.0,7.713935852050781,2.4178049564361572,7.713935852050781,2.4178049564361572,7.713935852050781,2.4178049564361572,7.713935852050781,2.4178049564361572,7.713935852050781,2.4178049564361572,0.0,0.0,
hsa:09130_residual,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.0,0.0,
hsa:09140,29.303844451904297,29.303844451904297,29.303844451904297,29.303844451904297,29.303844451904297,0.0,8.928829193115234,8.928829193115234,8.928829193115234,8.928829193115234,8.928829193115234,0.0,7.897042274475098,1.0317867994308472,7.897042274475098,1.0317867994308472,7.897042274475098,1.0317867994308472,7.897042274475098,1.0317867994308472,7.897042274475098,1.0317867994308472,0.0,0.0,
hsa:09140_residual,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.0,0.0,
hsa:09150,45.48289489746094,45.48289489746094,45.48289489746094,45.48289489746094,45.48289489746094,0.0,45.48289489746094,45.48289489746094,45.48289489746094,45.48289489746094,45.48289489746094,0.0,38.210693359375,7.27220344543457,38.210693359375,7.27220344543457,38.210693359375,7.27220344543457,38.210693359375,7.27220344543457,38.210693359375,7.27220344543457,0.0,0.0,
hsa:09150_residual,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.0,0.0,
hsa:09160,37.006996154785156,37.006996154785156,37.006996154785156,37.006996154785156,37.006996154785156,0.0,22.972434997558594,22.972434997558594,22.972434997558594,22.972434997558594,22.972434997558594,0.0,19.239696502685547,3.732736587524414,19.239696502685547,3.732736587524414,19.239696502685547,3.732736587524414,19.239696502685547,3.732736587524414,19.239696502685547,3.732736587524414,0.0,0.0,
hsa:09160_residual,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.5881744623184204,0.0,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.4709191918373108,0.11725528538227081,0.0,0.0,
