Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09100,77.6087875366211,77.6087875366211,77.6087875366211,77.6087875366211,0.0,0.0,27.520610809326172,27.520610809326172,27.520610809326172,27.520610809326172,0.0,0.0,14.534246444702148,12.986360549926758,14.534246444702148,12.986360549926758,14.534246444702148,12.986360549926758,14.534246444702148,12.986360549926758,0.0,0.0,0.0,0.0,
hsa:09100_residual,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,0.0,0.0,0.0,0.0,
hsa:09120,186.02577209472656,186.02577209472656,186.02577209472656,186.02577209472656,0.0,0.0,185.97415161132812,185.97415161132812,185.97415161132812,185.97415161132812,0.0,0.0,93.98135375976562,91.99281311035156,93.98135375976562,91.99281311035156,93.98135375976562,91.99281311035156,93.98135375976562,91.99281311035156,0.0,0.0,0.0,0.0,
hsa:09120_residual,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,0.0,0.0,0.0,0.0,
hsa:09130,119.43529510498047,119.43529510498047,119.43529510498047,119.43529510498047,0.0,0.0,106.06904602050781,106.06904602050781,106.06904602050781,106.06904602050781,0.0,0.0,54.87000274658203,51.19903564453125,54.87000274658203,51.19903564453125,54.87000274658203,51.19903564453125,54.87000274658203,51.19903564453125,0.0,0.0,0.0,0.0,
hsa:09130_residual,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,0.0,0.0,0.0,0.0,
hsa:09140,40.966819763183594,40.966819763183594,40.966819763183594,40.966819763183594,0.0,0.0,40.258880615234375,40.258880615234375,40.258880615234375,40.258880615234375,0.0,0.0,23.179826736450195,17.079050064086914,23.179826736450195,17.079050064086914,23.179826736450195,17.079050064086914,23.179826736450195,17.079050064086914,0.0,0.0,0.0,0.0,
hsa:09140_residual,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,0.0,0.0,0.0,0.0,
hsa:09150,41.51319885253906,41.51319885253906,41.51319885253906,41.51319885253906,0.0,0.0,38.88262176513672,38.88262176513672,38.88262176513672,38.88262176513672,0.0,0.0,20.73740005493164,18.145221710205078,20.73740005493164,18.145221710205078,20.73740005493164,18.145221710205078,20.73740005493164,18.145221710205078,0.0,0.0,0.0,0.0,
hsa:09150_residual,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,0.0,0.0,0.0,0.0,
hsa:09160,103.15068054199219,103.15068054199219,103.15068054199219,103.15068054199219,0.0,0.0,60.50620651245117,60.50620651245117,60.50620651245117,60.50620651245117,0.0,0.0,19.103416442871094,41.40279769897461,19.103416442871094,41.40279769897461,19.103416442871094,41.40279769897461,19.103416442871094,41.40279769897461,0.0,0.0,0.0,0.0,
hsa:09160_residual,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,3.3116321563720703,3.3116321563720703,3.3116321563720703,3.3116321563720703,0.0,0.0,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,1.7363359928131104,1.575296401977539,0.0,0.0,0.0,0.0,
