Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09101,3.8373827934265137,3.8373827934265137,3.8373827934265137,3.8373827934265137,0.0,0.0,0.1981886625289917,0.1981886625289917,0.1981886625289917,0.1981886625289917,0.0,0.0,-0.00629425048828125,0.2044827938079834,-0.00629425048828125,0.2044827938079834,-0.00629425048828125,0.2044827938079834,-0.00629425048828125,0.2044827938079834,0.0,0.0,0.0,0.0,
hsa:09101_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09102,7.100848197937012,7.100848197937012,7.100848197937012,7.100848197937012,0.0,0.0,4.748265266418457,4.748265266418457,4.748265266418457,4.748265266418457,0.0,0.0,2.1899561882019043,2.5583086013793945,2.1899561882019043,2.5583086013793945,2.1899561882019043,2.5583086013793945,2.1899561882019043,2.5583086013793945,0.0,0.0,0.0,0.0,
hsa:09102_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09103,7.724987983703613,7.724987983703613,7.724987983703613,7.724987983703613,0.0,0.0,5.918652057647705,5.918652057647705,5.918652057647705,5.918652057647705,0.0,0.0,2.350383758544922,3.568268299102783,2.350383758544922,3.568268299102783,2.350383758544922,3.568268299102783,2.350383758544922,3.568268299102783,0.0,0.0,0.0,0.0,
hsa:09103_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09104,11.834936141967773,11.834936141967773,11.834936141967773,11.834936141967773,0.0,0.0,4.71317720413208,4.71317720413208,4.71317720413208,4.71317720413208,0.0,0.0,2.1095945835113525,2.603583574295044,2.1095945835113525,2.603583574295044,2.1095945835113525,2.603583574295044,2.1095945835113525,2.603583574295044,0.0,0.0,0.0,0.0,
hsa:09104_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09105,5.328467845916748,5.328467845916748,5.328467845916748,5.328467845916748,0.0,0.0,3.304055690765381,3.304055690765381,3.304055690765381,3.304055690765381,0.0,0.0,2.039980888366699,1.2640748023986816,2.039980888366699,1.2640748023986816,2.039980888366699,1.2640748023986816,2.039980888366699,1.2640748023986816,0.0,0.0,0.0,0.0,
hsa:09105_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09106,4.917298793792725,4.917298793792725,4.917298793792725,4.917298793792725,0.0,0.0,-1.5167690515518188,-1.5167690515518188,-1.5167690515518188,-1.5167690515518188,0.0,0.0,-0.7875933647155762,-0.729175865650177,-0.7875933647155762,-0.729175865650177,-0.7875933647155762,-0.729175865650177,-0.7875933647155762,-0.729175865650177,0.0,0.0,0.0,0.0,
hsa:09106_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09107,7.06606388092041,7.06606388092041,7.06606388092041,7.06606388092041,0.0,0.0,1.6430213451385498,1.6430213451385498,1.6430213451385498,1.6430213451385498,0.0,0.0,1.3270313739776611,0.31598955392837524,1.3270313739776611,0.31598955392837524,1.3270313739776611,0.31598955392837524,1.3270313739776611,0.31598955392837524,0.0,0.0,0.0,0.0,
hsa:09107_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09108,6.741443634033203,6.741443634033203,6.741443634033203,6.741443634033203,0.0,0.0,2.2164807319641113,2.2164807319641113,2.2164807319641113,2.2164807319641113,0.0,0.0,0.9670162796974182,1.249464511871338,0.9670162796974182,1.249464511871338,0.9670162796974182,1.249464511871338,0.9670162796974182,1.249464511871338,0.0,0.0,0.0,0.0,
hsa:09108_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
hsa:09109,0.6393404006958008,0.6393404006958008,0.6393404006958008,0.6393404006958008,0.0,0.0,-0.16551072895526886,-0.16551072895526886,-0.16551072895526886,-0.16551072895526886,0.0,0.0,0.013719209469854832,-0.17922993004322052,0.013719209469854832,-0.17922993004322052,0.013719209469854832,-0.17922993004322052,0.013719209469854832,-0.17922993004322052,0.0,0.0,0.0,0.0,
hsa:09109_residual,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.12581783533096313,0.0,0.0,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.11361978203058243,0.0,0.0,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.051317162811756134,0.0623026043176651,0.0,0.0,0.0,0.0,
