metric,test,val,train,
acc,0.9492753623188406,0.9709302325581395,1.0,
f1,0.949251379038613,0.9709213863060017,1.0,
loss,0.4240990877151489,0.4091014862060547,0.3845355808734894,
sens,0.9501262626262627,0.9715039935020983,1.0,
spec,0.9492753623188406,0.9709302325581395,1.0,
mcc,0.8994012224377722,0.9424340514052634,1.0,
ep,24
