metric,test,val,train,
acc,0.95,0.9450000000000001,0.9613467048710602,
f1,0.9499549594635172,0.9449876222149984,0.9613578894564961,
loss,0.38067179918289185,0.380952388048172,0.36205315589904785,
sens,0.9516258530710557,0.9454008607746973,0.9620351239669421,
spec,0.95,0.9450000000000001,0.9613467048710602,
mcc,0.9016243871634686,0.8904007705404129,0.9233815722156049,
ep,11
