Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_ADRN,0.5_sum_MES,0.6_sum_ADRN,0.6_sum_MES,0.7_sum_ADRN,0.7_sum_MES,0.8_sum_ADRN,0.8_sum_MES,0.9_sum_ADRN,0.9_sum_MES,1_sum_ADRN,1_sum_MES,
hsa:00010,0.05551012605428696,0.05551012605428696,0.05551012605428696,0.05551012605428696,0.05551012605428696,0.0,-0.02513723447918892,-0.02513723447918892,-0.02513723447918892,-0.02513723447918892,-0.02513723447918892,0.0,-0.040323466062545776,0.015186231583356857,-0.040323466062545776,0.015186231583356857,-0.040323466062545776,0.015186231583356857,-0.040323466062545776,0.015186231583356857,-0.040323466062545776,0.015186231583356857,0.0,0.0,
hsa:00010_residual,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0,0.0,
hsa:00020,0.039224300533533096,0.039224300533533096,0.039224300533533096,0.039224300533533096,0.039224300533533096,0.0,0.010621318593621254,0.010621318593621254,0.010621318593621254,0.010621318593621254,0.010621318593621254,0.0,0.017762374132871628,-0.007141055539250374,0.017762374132871628,-0.007141055539250374,0.017762374132871628,-0.007141055539250374,0.017762374132871628,-0.007141055539250374,0.017762374132871628,-0.007141055539250374,0.0,0.0,
hsa:00020_residual,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0,0.0,
hsa:00030,0.031201375648379326,0.031201375648379326,0.031201375648379326,0.031201375648379326,0.031201375648379326,0.0,0.011648451909422874,0.011648451909422874,0.011648451909422874,0.011648451909422874,0.011648451909422874,0.0,0.01904073916375637,-0.007392286788672209,0.01904073916375637,-0.007392286788672209,0.01904073916375637,-0.007392286788672209,0.01904073916375637,-0.007392286788672209,0.01904073916375637,-0.007392286788672209,0.0,0.0,
hsa:00030_residual,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0,0.0,
hsa:00040,0.29537296295166016,0.29537296295166016,0.29537296295166016,0.29537296295166016,0.29537296295166016,0.0,0.17358499765396118,0.17358499765396118,0.17358499765396118,0.17358499765396118,0.17358499765396118,0.0,0.11129297316074371,0.06229201704263687,0.11129297316074371,0.06229201704263687,0.11129297316074371,0.06229201704263687,0.11129297316074371,0.06229201704263687,0.11129297316074371,0.06229201704263687,0.0,0.0,
hsa:00040_residual,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0,0.0,
hsa:00051,0.026363873854279518,0.026363873854279518,0.026363873854279518,0.026363873854279518,0.026363873854279518,0.0,0.0048899962566792965,0.0048899962566792965,0.0048899962566792965,0.0048899962566792965,0.0048899962566792965,0.0,0.008054717443883419,-0.0031647207215428352,0.008054717443883419,-0.0031647207215428352,0.008054717443883419,-0.0031647207215428352,0.008054717443883419,-0.0031647207215428352,0.008054717443883419,-0.0031647207215428352,0.0,0.0,
hsa:00051_residual,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0036113462410867214,0.0,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0026925490237772465,0.0,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0013648972380906343,0.001327651902101934,0.0,0.0,
