Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_False_strg,0.5_sum_True_strg,0.6_sum_False_strg,0.6_sum_True_strg,0.7_sum_False_strg,0.7_sum_True_strg,0.8_sum_False_strg,0.8_sum_True_strg,0.9_sum_False_strg,0.9_sum_True_strg,1_sum_False_strg,1_sum_True_strg,
f1,213.0471649169922,209.64071655273438,207.0715789794922,201.8271484375,187.77664184570312,0.0,60.810508728027344,60.7595329284668,61.030208587646484,58.64493942260742,48.00568771362305,0.0,127.28833770751953,-66.47783660888672,125.55963897705078,-64.80010223388672,124.41040802001953,-63.380184173583984,120.5955581665039,-61.95061492919922,108.25390625,-60.24822235107422,0.0,0.0,
f1_residual,7.773374080657959,7.628020763397217,7.547212600708008,7.288633346557617,6.774437427520752,0.0,4.38382625579834,4.492212772369385,4.438615322113037,4.287481784820557,3.8461098670959473,0.0,4.254371166229248,0.12945552170276642,4.248667240142822,0.2435455173254013,4.188833236694336,0.24978213012218475,3.988910675048828,0.2985711693763733,3.52246356010437,0.3236466348171234,0.0,0.0,
f2,135.45240783691406,133.9201202392578,132.98977661132812,129.41946411132812,120.59446716308594,0.0,45.246585845947266,46.20673370361328,46.24992370605469,44.97955322265625,42.74457931518555,0.0,54.01823425292969,-8.77164363861084,54.062313079833984,-7.85557746887207,53.76166534423828,-7.511740684509277,51.73031997680664,-6.750767707824707,47.66355514526367,-4.918981075286865,0.0,0.0,
f2_residual,7.773374080657959,7.628020763397217,7.547212600708008,7.288633346557617,6.774437427520752,0.0,4.38382625579834,4.492212772369385,4.438615322113037,4.287481784820557,3.8461098670959473,0.0,4.254371166229248,0.12945552170276642,4.248667240142822,0.2435455173254013,4.188833236694336,0.24978213012218475,3.988910675048828,0.2985711693763733,3.52246356010437,0.3236466348171234,0.0,0.0,
f3,89.46479797363281,87.39140319824219,86.47183990478516,84.9031753540039,82.00033569335938,0.0,56.12517166137695,56.14539337158203,55.93764114379883,55.96011734008789,55.92423629760742,0.0,35.472103118896484,20.653072357177734,34.96169662475586,21.183692932128906,34.85610580444336,21.081527709960938,34.895111083984375,21.06500244140625,34.9104118347168,21.013822555541992,0.0,0.0,
f3_residual,6.933787822723389,6.765588283538818,6.716952323913574,6.542595386505127,6.242074966430664,0.0,3.818380832672119,3.7325873374938965,3.71455717086792,3.7157652378082275,3.7098350524902344,0.0,1.9649972915649414,1.8533834218978882,1.882582664489746,1.8500044345855713,1.8794546127319336,1.8351025581359863,1.8580710887908936,1.8576946258544922,1.8554219007492065,1.8544131517410278,0.0,0.0,
f4,90.2381591796875,88.78540802001953,88.21528625488281,86.45358276367188,82.91100311279297,0.0,57.56989288330078,57.098487854003906,57.31009292602539,57.65647506713867,56.292579650878906,0.0,35.79475402832031,21.77513885498047,35.048797607421875,22.04969024658203,35.254146575927734,22.055946350097656,35.34929656982422,22.30718231201172,34.11802673339844,22.17455291748047,0.0,0.0,
f4_residual,6.933787822723389,6.765588283538818,6.716952323913574,6.542595386505127,6.242074966430664,0.0,3.818380832672119,3.7325873374938965,3.71455717086792,3.7157652378082275,3.7098350524902344,0.0,1.9649972915649414,1.8533834218978882,1.882582664489746,1.8500044345855713,1.8794546127319336,1.8351025581359863,1.8580710887908936,1.8576946258544922,1.8554219007492065,1.8544131517410278,0.0,0.0,
f5_rnd,36.120967864990234,35.58183288574219,35.37438201904297,34.475181579589844,32.645172119140625,0.0,7.399722576141357,7.692893981933594,7.672443389892578,7.143650531768799,7.134519100189209,0.0,9.942635536193848,-2.542912721633911,10.024337768554688,-2.331442356109619,9.977672576904297,-2.3052287101745605,9.428878784179688,-2.2852280139923096,9.1316556930542,-1.997136116027832,0.0,0.0,
f5_rnd_residual,7.773374080657959,7.628020763397217,7.547212600708008,7.288633346557617,6.774437427520752,0.0,4.38382625579834,4.492212772369385,4.438615322113037,4.287481784820557,3.8461098670959473,0.0,4.254371166229248,0.12945552170276642,4.248667240142822,0.2435455173254013,4.188833236694336,0.24978213012218475,3.988910675048828,0.2985711693763733,3.52246356010437,0.3236466348171234,0.0,0.0,
f6_rnd,48.039119720458984,47.10358428955078,46.42984390258789,44.99898147583008,43.218563079833984,0.0,7.292935371398926,6.41117525100708,6.057823657989502,6.235820770263672,5.698482036590576,0.0,19.290821075439453,-11.997884750366211,18.601486206054688,-12.190308570861816,18.256078720092773,-12.19825553894043,18.175567626953125,-11.93974494934082,17.497966766357422,-11.799481391906738,0.0,0.0,
