Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_False_strg,0.5_sum_True_strg,0.6_sum_False_strg,0.6_sum_True_strg,0.7_sum_False_strg,0.7_sum_True_strg,0.8_sum_False_strg,0.8_sum_True_strg,0.9_sum_False_strg,0.9_sum_True_strg,1_sum_False_strg,1_sum_True_strg,
f1,221.01309204101562,214.79457092285156,208.96380615234375,203.21681213378906,188.8388671875,0.0,28.691680908203125,27.317546844482422,27.378129959106445,27.069215774536133,22.433603286743164,0.0,118.15726470947266,-89.465576171875,114.36093139648438,-87.04339599609375,111.47584533691406,-84.09771728515625,108.50639343261719,-81.43717956542969,99.03108978271484,-76.59749603271484,0.0,0.0,
f1_residual,11.3135986328125,11.088691711425781,10.806768417358398,10.569181442260742,10.039365768432617,0.0,1.35955810546875,1.3396838903427124,1.2902337312698364,1.2202861309051514,1.1121937036514282,0.0,4.608176231384277,-3.2486183643341064,4.485786437988281,-3.1461026668548584,4.320099830627441,-3.0298657417297363,4.1754984855651855,-2.955212354660034,3.86769962310791,-2.7555060386657715,0.0,0.0,
f2,144.147216796875,141.4305877685547,137.08038330078125,134.3295440673828,125.68574523925781,0.0,60.44377517700195,61.03055191040039,59.57512664794922,59.41272735595703,60.64158630371094,0.0,70.02238464355469,-9.578612327575684,69.15924072265625,-8.128691673278809,66.88101959228516,-7.30589485168457,65.66839599609375,-6.255672931671143,63.4066162109375,-2.7650299072265625,0.0,0.0,
f2_residual,11.3135986328125,11.088691711425781,10.806768417358398,10.569181442260742,10.039365768432617,0.0,1.35955810546875,1.3396838903427124,1.2902337312698364,1.2202861309051514,1.1121937036514282,0.0,4.608176231384277,-3.2486183643341064,4.485786437988281,-3.1461026668548584,4.320099830627441,-3.0298657417297363,4.1754984855651855,-2.955212354660034,3.86769962310791,-2.7555060386657715,0.0,0.0,
f3,81.37828063964844,80.21358489990234,78.02207946777344,76.83943176269531,73.09984588623047,0.0,34.931983947753906,33.957733154296875,34.38766098022461,33.745277404785156,33.14870071411133,0.0,37.93934631347656,-3.0073580741882324,37.22998046875,-3.272249698638916,36.59349060058594,-2.2058303356170654,35.87269592285156,-2.127420425415039,34.765602111816406,-1.6168956756591797,0.0,0.0,
f3_residual,3.713146209716797,3.633157968521118,3.4897148609161377,3.3861024379730225,3.208733081817627,0.0,2.359128952026367,2.308025598526001,2.3587646484375,2.356146812438965,2.2639682292938232,0.0,1.6856093406677246,0.673519492149353,1.664106845855713,0.6439189314842224,1.6615831851959229,0.6971816420555115,1.644289255142212,0.7118576765060425,1.5695433616638184,0.694425106048584,0.0,0.0,
f4,98.03650665283203,96.42101287841797,93.93338012695312,91.61217498779297,86.72683715820312,0.0,37.67873001098633,37.24266815185547,37.5307731628418,38.8034553527832,37.914207458496094,0.0,41.89207458496094,-4.213344097137451,41.281951904296875,-4.039283275604248,40.46022033691406,-2.9294495582580566,40.191925048828125,-1.3884661197662354,38.04774475097656,-0.1335378885269165,0.0,0.0,
f4_residual,3.713146209716797,3.633157968521118,3.4897148609161377,3.3861024379730225,3.208733081817627,0.0,2.359128952026367,2.308025598526001,2.3587646484375,2.356146812438965,2.2639682292938232,0.0,1.6856093406677246,0.673519492149353,1.664106845855713,0.6439189314842224,1.6615831851959229,0.6971816420555115,1.644289255142212,0.7118576765060425,1.5695433616638184,0.694425106048584,0.0,0.0,
f5_rnd,50.27576446533203,49.510215759277344,47.967529296875,46.9561653137207,44.25587463378906,0.0,-5.322747707366943,-5.351534366607666,-5.8868727684021,-6.527961730957031,-6.3563008308410645,0.0,5.501962661743164,-10.824710845947266,5.27006196975708,-10.621596336364746,4.862551689147949,-10.749425888061523,4.496750354766846,-11.024712562561035,4.279433727264404,-10.635734558105469,0.0,0.0,
f5_rnd_residual,11.3135986328125,11.088691711425781,10.806768417358398,10.569181442260742,10.039365768432617,0.0,1.35955810546875,1.3396838903427124,1.2902337312698364,1.2202861309051514,1.1121937036514282,0.0,4.608176231384277,-3.2486183643341064,4.485786437988281,-3.1461026668548584,4.320099830627441,-3.0298657417297363,4.1754984855651855,-2.955212354660034,3.86769962310791,-2.7555060386657715,0.0,0.0,
