Module,0.5_sum_abs,0.6_sum_abs,0.7_sum_abs,0.8_sum_abs,0.9_sum_abs,1_sum_abs,0.5_sum,0.6_sum,0.7_sum,0.8_sum,0.9_sum,1_sum,0.5_sum_female,0.5_sum_male,0.6_sum_female,0.6_sum_male,0.7_sum_female,0.7_sum_male,0.8_sum_female,0.8_sum_male,0.9_sum_female,0.9_sum_male,1_sum_female,1_sum_male,
hsa:09101,12.496208190917969,12.496208190917969,12.496208190917969,12.496208190917969,0.0,0.0,-5.777116775512695,-5.777116775512695,-5.777116775512695,-5.777116775512695,0.0,0.0,-0.015232086181640625,-5.761884689331055,-0.015232086181640625,-5.761884689331055,-0.015232086181640625,-5.761884689331055,-0.015232086181640625,-5.761884689331055,0.0,0.0,0.0,0.0,
hsa:09101_residual,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.0,0.0,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,0.0,0.0,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,0.0,0.0,0.0,0.0,
hsa:09102,35.791221618652344,35.791221618652344,35.791221618652344,35.791221618652344,0.0,0.0,-24.20606231689453,-24.20606231689453,-24.20606231689453,-24.20606231689453,0.0,0.0,-9.6917724609375,-14.514289855957031,-9.6917724609375,-14.514289855957031,-9.6917724609375,-14.514289855957031,-9.6917724609375,-14.514289855957031,0.0,0.0,0.0,0.0,
hsa:09102_residual,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.0,0.0,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,0.0,0.0,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,0.0,0.0,0.0,0.0,
hsa:09103,43.32637405395508,43.32637405395508,43.32637405395508,43.32637405395508,0.0,0.0,-37.11780548095703,-37.11780548095703,-37.11780548095703,-37.11780548095703,0.0,0.0,-13.3884859085083,-23.72932243347168,-13.3884859085083,-23.72932243347168,-13.3884859085083,-23.72932243347168,-13.3884859085083,-23.72932243347168,0.0,0.0,0.0,0.0,
hsa:09103_residual,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.0,0.0,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,0.0,0.0,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,0.0,0.0,0.0,0.0,
hsa:09104,27.738082885742188,27.738082885742188,27.738082885742188,27.738082885742188,0.0,0.0,-19.771455764770508,-19.771455764770508,-19.771455764770508,-19.771455764770508,0.0,0.0,-7.251737594604492,-12.519718170166016,-7.251737594604492,-12.519718170166016,-7.251737594604492,-12.519718170166016,-7.251737594604492,-12.519718170166016,0.0,0.0,0.0,0.0,
hsa:09104_residual,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.0,0.0,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,0.0,0.0,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,0.0,0.0,0.0,0.0,
hsa:09105,38.818214416503906,38.818214416503906,38.818214416503906,38.818214416503906,0.0,0.0,-5.684957504272461,-5.684957504272461,-5.684957504272461,-5.684957504272461,0.0,0.0,-4.037130832672119,-1.6478281021118164,-4.037130832672119,-1.6478281021118164,-4.037130832672119,-1.6478281021118164,-4.037130832672119,-1.6478281021118164,0.0,0.0,0.0,0.0,
hsa:09105_residual,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.6199427843093872,0.0,0.0,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,-0.6084486246109009,0.0,0.0,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,-0.23136462271213531,-0.37708398699760437,0.0,0.0,0.0,0.0,
